family,tag,k,mode,rho,station,W_tr,W_te,T_s_stored,T_s_train,Tn,ratio_asrun,ratio_norm,share,viol_asrun_flag,viol_norm_flag,wl_tr_broken_flag
iscfco_mm,iscfco_r0f0,10,demand,2.0,GARE6,3563.0,2245.0,2392.0,3653.0,2392,0.9385451505016722,0.9385451505016722,0.12908975907078374,0,0,0
iscfco_mm,iscfco_r0f0,10,demand,2.0,GARE7,2241.0,2015.0,2392.0,3653.0,2392,0.842391304347826,0.842391304347826,0.11586452762923351,0,0,0
iscfco_mm,iscfco_r0f0,10,demand,2.0,GARE8,3653.0,2013.0,2392.0,3653.0,2392,0.8415551839464883,0.8415551839464883,0.1157495256166983,0,0,0
iscfco_mm,iscfco_r0f0,10,demand,2.0,GARE9,3532.0,1501.0,2392.0,3653.0,2392,0.6275083612040134,0.6275083612040134,0.08630901040768213,0,0,0
iscfco_mm,iscfco_r0f0,10,demand,2.0,GARE10,3618.0,2846.0,2392.0,3653.0,2392,1.189799331103679,1.189799331103679,0.16364786383761715,1,1,0
iscfco_mm,iscfco_r0f0,10,demand,2.0,GARE11,3641.0,2389.0,2392.0,3653.0,2392,0.9987458193979933,0.9987458193979933,0.13736990397331952,0,0,0
iscfco_mm,iscfco_r0f1,1,demand,0.0,GARE4,4347.0,2646.0,2755.0,4356.0,2754,0.9604355716878403,0.9607843137254902,0.13211503894547633,0,0,0
iscfco_mm,iscfco_r0f1,1,demand,0.0,GARE5,4324.0,2829.0,2755.0,4356.0,2754,1.0268602540834846,1.0272331154684096,0.14125224685440382,1,1,0
iscfco_mm,iscfco_r0f1,1,demand,0.0,GARE6,3238.0,2071.0,2755.0,4356.0,2754,0.7517241379310344,0.7519970951343501,0.10340523267425604,0,0,0
iscfco_mm,iscfco_r0f1,1,demand,0.0,GARE7,4105.0,2501.0,2755.0,4356.0,2754,0.9078039927404719,0.9081336238198984,0.12487517475534252,0,0,0
iscfco_mm,iscfco_r0f1,1,demand,0.0,GARE8,4347.0,2712.0,2755.0,4356.0,2754,0.9843920145190562,0.9847494553376906,0.1354104254044338,0,0,0
iscfco_mm,iscfco_r0f1,1,demand,0.0,GARE9,4292.0,2994.0,2755.0,4356.0,2754,1.0867513611615245,1.0871459694989107,0.14949071300179748,1,1,0
iscfco_mm,iscfco_r0f1,1,demand,0.0,GARE10,2683.0,1433.0,2755.0,4356.0,2754,0.5201451905626134,0.5203340595497459,0.07154983023766727,0,0,0
iscfco_mm,iscfco_r0f1,1,demand,0.0,GARE11,4338.0,2842.0,2755.0,4356.0,2754,1.0315789473684212,1.0319535221496006,0.14190133812662273,1,1,0
iscfco_mm,iscfco_r0f1,10,demand,0.0,GARE4,4316.0,2534.0,2755.0,4356.0,2754,0.9197822141560799,0.9201161946259986,0.12652286798482126,0,0,0
iscfco_mm,iscfco_r0f1,10,demand,0.0,GARE5,4354.0,2726.0,2755.0,4356.0,2754,0.9894736842105263,0.9898329702251271,0.13610944677451567,0,0,0
iscfco_mm,iscfco_r0f1,10,demand,0.0,GARE6,4262.0,2744.0,2755.0,4356.0,2754,0.9960072595281306,0.9963689179375453,0.13700818853604954,0,0,0
iscfco_mm,iscfco_r0f1,10,demand,0.0,GARE7,3762.0,2419.0,2755.0,4356.0,2754,0.8780399274047187,0.8783587509077705,0.12078090673057719,0,0,0
iscfco_mm,iscfco_r0f1,10,demand,0.0,GARE8,2662.0,1832.0,2755.0,4356.0,2754,0.6649727767695099,0.6652142338416849,0.091471939285001,0,0,0
iscfco_mm,iscfco_r0f1,10,demand,0.0,GARE9,4336.0,2848.0,2755.0,4356.0,2754,1.0337568058076225,1.0341321713870733,0.14220091871380067,1,1,0
iscfco_mm,iscfco_r0f1,10,demand,0.0,GARE10,4278.0,2645.0,2755.0,4356.0,2754,0.9600725952813067,0.9604212055192447,0.13206510884761336,0,0,0
iscfco_mm,iscfco_r0f1,10,demand,0.0,GARE11,3704.0,2280.0,2755.0,4356.0,2754,0.8275862068965517,0.8278867102396514,0.11384062312762133,0,0,0
iscfco_mm,iscfco_r0f1,1,demand,0.5,GARE4,4347.0,2500.0,2643.0,4356.0,2642,0.9458948164964056,0.9462528387585163,0.1301270039558609,0,0,0
iscfco_mm,iscfco_r0f1,1,demand,0.5,GARE5,4324.0,2583.0,2643.0,4356.0,2642,0.9772985244040863,0.977668433005299,0.1344472204871955,0,0,0
iscfco_mm,iscfco_r0f1,1,demand,0.5,GARE6,3238.0,2039.0,2643.0,4356.0,2642,0.7714718123344684,0.7717638152914459,0.10613158442640017,0,0,0
iscfco_mm,iscfco_r0f1,1,demand,0.5,GARE7,4105.0,2421.0,2643.0,4356.0,2642,0.9160045402951191,0.9163512490537472,0.12601499063085572,0,0,0
iscfco_mm,iscfco_r0f1,1,demand,0.5,GARE8,4347.0,2630.0,2643.0,4356.0,2642,0.9950813469542187,0.9954579863739591,0.13689360816156568,0,0,0
iscfco_mm,iscfco_r0f1,1,demand,0.5,GARE9,4292.0,2833.0,2643.0,4356.0,2642,1.0718880060537268,1.0722937168811506,0.1474599208827816,1,1,0
iscfco_mm,iscfco_r0f1,1,demand,0.5,GARE10,2683.0,1464.0,2643.0,4356.0,2642,0.5539160045402951,0.5541256623769871,0.07620237351655215,0,0,0
iscfco_mm,iscfco_r0f1,1,demand,0.5,GARE11,4338.0,2742.0,2643.0,4356.0,2642,1.0374574347332577,1.0378501135503406,0.14272329793878827,1,1,0
iscfco_mm,iscfco_r0f1,10,demand,0.5,GARE4,4316.0,2484.0,2643.0,4356.0,2642,0.9398410896708286,0.9401968205904617,0.1292941911305434,0,0,0
iscfco_mm,iscfco_r0f1,10,demand,0.5,GARE5,4354.0,2701.0,2643.0,4356.0,2642,1.0219447597427167,1.022331566994701,0.14058921507391214,1,1,0
iscfco_mm,iscfco_r0f1,10,demand,0.5,GARE6,4262.0,2439.0,2643.0,4356.0,2642,0.9228149829738933,0.9231642694928085,0.12695190505933793,0,0,0
iscfco_mm,iscfco_r0f1,10,demand,0.5,GARE7,3762.0,2312.0,2643.0,4356.0,2642,0.874763526295876,0.8750946252838758,0.12034145325838018,0,0,0
iscfco_mm,iscfco_r0f1,10,demand,0.5,GARE8,2662.0,1794.0,2643.0,4356.0,2642,0.6787741203178207,0.6790310370931113,0.0933791380387258,0,0,0
iscfco_mm,iscfco_r0f1,10,demand,0.5,GARE9,4336.0,2584.0,2643.0,4356.0,2642,0.9776768823306848,0.9780469341408025,0.13449927128877784,0,0,0
iscfco_mm,iscfco_r0f1,10,demand,0.5,GARE10,4278.0,2711.0,2643.0,4356.0,2642,1.0257283390087022,1.026116578349735,0.14110972308973557,1,1,0
iscfco_mm,iscfco_r0f1,10,demand,0.5,GARE11,3704.0,2187.0,2643.0,4356.0,2642,0.8274687854710556,0.82778198334595,0.11383510306058714,0,0,0
iscfco_mm,iscfco_r0f1,1,demand,1.0,GARE4,4347.0,2019.0,2505.0,4356.0,2505,0.8059880239520958,0.8059880239520958,0.11085488387415582,0,0,0
iscfco_mm,iscfco_r0f1,1,demand,1.0,GARE5,4324.0,2333.0,2505.0,4356.0,2505,0.9313373253493014,0.9313373253493014,0.12809531653214737,0,0,0
iscfco_mm,iscfco_r0f1,1,demand,1.0,GARE6,3238.0,2423.0,2505.0,4356.0,2505,0.9672654690618763,0.9672654690618763,0.13303684181628508,0,0,0
iscfco_mm,iscfco_r0f1,1,demand,1.0,GARE7,4105.0,2193.0,2505.0,4356.0,2505,0.8754491017964072,0.8754491017964072,0.12040849942348872,0,0,0
iscfco_mm,iscfco_r0f1,1,demand,1.0,GARE8,4347.0,2740.0,2505.0,4356.0,2505,1.093812375249501,1.093812375249501,0.15044199198374789,1,1,0
iscfco_mm,iscfco_r0f1,1,demand,1.0,GARE9,4292.0,2853.0,2505.0,4356.0,2505,1.1389221556886227,1.1389221556886227,0.15664635150716522,1,1,0
iscfco_mm,iscfco_r0f1,1,demand,1.0,GARE10,2683.0,1259.0,2505.0,4356.0,2505,0.5025948103792415,0.5025948103792415,0.06912644814143744,0,0,0
iscfco_mm,iscfco_r0f1,1,demand,1.0,GARE11,4338.0,2393.0,2505.0,4356.0,2505,0.9552894211576847,0.9552894211576847,0.1313896667215725,0,0,0
iscfco_mm,iscfco_r0f1,10,demand,1.0,GARE4,4316.0,2584.0,2505.0,4356.0,2505,1.0315369261477045,1.0315369261477045,0.14187668149124252,1,1,0
iscfco_mm,iscfco_r0f1,10,demand,1.0,GARE5,4354.0,2433.0,2505.0,4356.0,2505,0.9712574850299401,0.9712574850299401,0.13358590018118927,0,0,0
iscfco_mm,iscfco_r0f1,10,demand,1.0,GARE6,4262.0,2316.0,2505.0,4356.0,2505,0.9245508982035928,0.9245508982035928,0.12716191731181026,0,0,0
iscfco_mm,iscfco_r0f1,10,demand,1.0,GARE7,3762.0,1916.0,2505.0,4356.0,2505,0.7648702594810379,0.7648702594810379,0.10519958271564267,0,0,0
iscfco_mm,iscfco_r0f1,10,demand,1.0,GARE8,2662.0,2056.0,2505.0,4356.0,2505,0.8207584830339322,0.8207584830339322,0.11288639982430132,0,0,0
iscfco_mm,iscfco_r0f1,10,demand,1.0,GARE9,4336.0,2272.0,2505.0,4356.0,2505,0.9069860279441118,0.9069860279441118,0.12474606050623181,0,0,0
iscfco_mm,iscfco_r0f1,10,demand,1.0,GARE10,4278.0,2882.0,2505.0,4356.0,2505,1.150499001996008,1.150499001996008,0.15823862076538736,1,1,0
iscfco_mm,iscfco_r0f1,10,demand,1.0,GARE11,3704.0,1754.0,2505.0,4356.0,2505,0.7001996007984032,0.7001996007984032,0.0963048372041948,0,0,0
iscfco_mm,iscfco_r0f1,1,demand,2.0,GARE4,4347.0,3523.0,1904.0,4356.0,1903,1.8503151260504203,1.8512874408828166,0.25458881341234285,1,1,0
iscfco_mm,iscfco_r0f1,1,demand,2.0,GARE5,4324.0,1606.0,1904.0,4356.0,1903,0.8434873949579832,0.8439306358381503,0.11605723370429252,0,0,0
iscfco_mm,iscfco_r0f1,1,demand,2.0,GARE6,3238.0,1358.0,1904.0,4356.0,1903,0.7132352941176471,0.7136100893326327,0.09813556872380402,0,0,0
iscfco_mm,iscfco_r0f1,1,demand,2.0,GARE7,4105.0,1490.0,1904.0,4356.0,1903,0.782563025210084,0.7829742511823437,0.10767451943922532,0,0,0
iscfco_mm,iscfco_r0f1,1,demand,2.0,GARE8,4347.0,1329.0,1904.0,4356.0,1903,0.6980042016806722,0.698370993168681,0.09603989015753722,0,0,0
iscfco_mm,iscfco_r0f1,1,demand,2.0,GARE9,4292.0,1559.0,1904.0,4356.0,1903,0.8188025210084033,0.8192327903310562,0.11266078913137736,0,0,0
iscfco_mm,iscfco_r0f1,1,demand,2.0,GARE10,2683.0,1411.0,1904.0,4356.0,1903,0.7410714285714286,0.7414608512874409,0.10196560196560196,0,0,0
iscfco_mm,iscfco_r0f1,1,demand,2.0,GARE11,4338.0,1562.0,1904.0,4356.0,1903,0.8203781512605042,0.8208092485549133,0.11287758346581876,0,0,0
iscfco_mm,iscfco_r0f1,10,demand,2.0,GARE4,4316.0,2035.0,1904.0,4356.0,1903,1.0688025210084033,1.069364161849711,0.14705882352941177,1,1,0
iscfco_mm,iscfco_r0f1,10,demand,2.0,GARE5,4354.0,1798.0,1904.0,4356.0,1903,0.944327731092437,0.9448239621650026,0.12993207110854169,0,0,0
iscfco_mm,iscfco_r0f1,10,demand,2.0,GARE6,4262.0,2523.0,1904.0,4356.0,1903,1.3251050420168067,1.325801366263794,0.18232403526521174,1,1,0
iscfco_mm,iscfco_r0f1,10,demand,2.0,GARE7,3762.0,1532.0,1904.0,4356.0,1903,0.8046218487394958,0.8050446663163426,0.11070964012140483,0,0,0
iscfco_mm,iscfco_r0f1,10,demand,2.0,GARE8,2662.0,870.0,1904.0,4356.0,1903,0.4569327731092437,0.4571728849185497,0.06287035698800404,0,0,0
iscfco_mm,iscfco_r0f1,10,demand,2.0,GARE9,4336.0,1616.0,1904.0,4356.0,1903,0.8487394957983193,0.8491854965843405,0.11677988148576383,0,0,0
iscfco_mm,iscfco_r0f1,10,demand,2.0,GARE10,4278.0,920.0,1904.0,4356.0,1903,0.4831932773109244,0.4834471886495008,0.0664835958953606,0,0,0
iscfco_mm,iscfco_r0f1,10,demand,2.0,GARE11,3704.0,2544.0,1904.0,4356.0,1903,1.3361344537815125,1.3368365738307935,0.18384159560630148,1,1,0
iscfco_mm,iscfco_r0f2,1,demand,0.0,GARE4,5023.0,2202.0,2076.0,5033.0,2076,1.060693641618497,1.060693641618497,0.14589544822102962,1,1,0
iscfco_mm,iscfco_r0f2,1,demand,0.0,GARE5,4012.0,1570.0,2076.0,5033.0,2076,0.75626204238921,0.75626204238921,0.10402173192870867,0,0,0
iscfco_mm,iscfco_r0f2,1,demand,0.0,GARE6,4429.0,1856.0,2076.0,5033.0,2076,0.8940269749518305,0.8940269749518305,0.12297091366858809,0,0,0
iscfco_mm,iscfco_r0f2,1,demand,0.0,GARE7,5020.0,2045.0,2076.0,5033.0,2076,0.9850674373795761,0.9850674373795761,0.13549327502815875,0,0,0
iscfco_mm,iscfco_r0f2,1,demand,0.0,GARE8,4077.0,1557.0,2076.0,5033.0,2076,0.75,0.75,0.10316040548598689,0,0,0
iscfco_mm,iscfco_r0f2,1,demand,0.0,GARE9,4089.0,1798.0,2076.0,5033.0,2076,0.8660886319845857,0.8660886319845857,0.11912807261644472,0,0,0
iscfco_mm,iscfco_r0f2,1,demand,0.0,GARE10,4915.0,1916.0,2076.0,5033.0,2076,0.9229287090558767,0.9229287090558767,0.1269462664811502,0,0,0
iscfco_mm,iscfco_r0f2,1,demand,0.0,GARE11,5033.0,2149.0,2076.0,5033.0,2076,1.0351637764932562,1.0351637764932562,0.1423838865699331,1,1,0
iscfco_mm,iscfco_r0f2,10,demand,0.0,GARE4,4857.0,2075.0,2076.0,5033.0,2076,0.9995183044315993,0.9995183044315993,0.1374809514344398,0,0,0
iscfco_mm,iscfco_r0f2,10,demand,0.0,GARE5,2943.0,1287.0,2076.0,5033.0,2076,0.619942196531792,0.619942196531792,0.08527131782945736,0,0,0
iscfco_mm,iscfco_r0f2,10,demand,0.0,GARE6,5028.0,2178.0,2076.0,5033.0,2076,1.0491329479768785,1.0491329479768785,0.14430530709600478,1,1,0
iscfco_mm,iscfco_r0f2,10,demand,0.0,GARE7,5022.0,2215.0,2076.0,5033.0,2076,1.0669556840077072,1.0669556840077072,0.14675677466375142,1,1,0
iscfco_mm,iscfco_r0f2,10,demand,0.0,GARE8,5025.0,1922.0,2076.0,5033.0,2076,0.9258188824662813,0.9258188824662813,0.12734380176240642,0,0,0
iscfco_mm,iscfco_r0f2,10,demand,0.0,GARE9,4831.0,1841.0,2076.0,5033.0,2076,0.8868015414258189,0.8868015414258189,0.12197707546544756,0,0,0
iscfco_mm,iscfco_r0f2,10,demand,0.0,GARE10,5028.0,1922.0,2076.0,5033.0,2076,0.9258188824662813,0.9258188824662813,0.12734380176240642,0,0,0
iscfco_mm,iscfco_r0f2,10,demand,0.0,GARE11,3864.0,1653.0,2076.0,5033.0,2076,0.796242774566474,0.796242774566474,0.10952096998608626,0,0,0
iscfco_mm,iscfco_r0f2,1,demand,0.5,GARE4,5023.0,2210.0,2007.0,5033.0,2007,1.1011459890383657,1.1011459890383657,0.1514736120630569,1,1,0
iscfco_mm,iscfco_r0f2,1,demand,0.5,GARE5,4012.0,1613.0,2007.0,5033.0,2007,0.8036870951669158,0.8036870951669158,0.11055517477724469,0,0,0
iscfco_mm,iscfco_r0f2,1,demand,0.5,GARE6,4429.0,1718.0,2007.0,5033.0,2007,0.8560039860488291,0.8560039860488291,0.1177518848526388,0,0,0
iscfco_mm,iscfco_r0f2,1,demand,0.5,GARE7,5020.0,1892.0,2007.0,5033.0,2007,0.942700548081714,0.942700548081714,0.12967786154900618,0,0,0
iscfco_mm,iscfco_r0f2,1,demand,0.5,GARE8,4077.0,1313.0,2007.0,5033.0,2007,0.6542102640757349,0.6542102640757349,0.08999314599040438,0,0,0
iscfco_mm,iscfco_r0f2,1,demand,0.5,GARE9,4089.0,1529.0,2007.0,5033.0,2007,0.7618335824613851,0.7618335824613851,0.1047978067169294,0,0,0
iscfco_mm,iscfco_r0f2,1,demand,0.5,GARE10,4915.0,2108.0,2007.0,5033.0,2007,1.0503238664673642,1.0503238664673642,0.14448252227553118,1,1,0
iscfco_mm,iscfco_r0f2,1,demand,0.5,GARE11,5033.0,2207.0,2007.0,5033.0,2007,1.0996512207274538,1.0996512207274538,0.1512679917751885,1,1,0
iscfco_mm,iscfco_r0f2,10,demand,0.5,GARE4,4857.0,2084.0,2007.0,5033.0,2007,1.0383657199800698,1.0383657199800698,0.14283755997258396,1,1,0
iscfco_mm,iscfco_r0f2,10,demand,0.5,GARE5,2943.0,1030.0,2007.0,5033.0,2007,0.5132037867463877,0.5132037867463877,0.07059629883481837,0,0,0
iscfco_mm,iscfco_r0f2,10,demand,0.5,GARE6,5028.0,2215.0,2007.0,5033.0,2007,1.1036372695565522,1.1036372695565522,0.15181631254283756,1,1,0
iscfco_mm,iscfco_r0f2,10,demand,0.5,GARE7,5022.0,2231.0,2007.0,5033.0,2007,1.1116093672147485,1.1116093672147485,0.1529129540781357,1,1,0
iscfco_mm,iscfco_r0f2,10,demand,0.5,GARE8,5025.0,1689.0,2007.0,5033.0,2007,0.8415545590433483,0.8415545590433483,0.1157642220699109,0,0,0
iscfco_mm,iscfco_r0f2,10,demand,0.5,GARE9,4831.0,2017.0,2007.0,5033.0,2007,1.0049825610363727,1.0049825610363727,0.13824537354352295,1,1,0
iscfco_mm,iscfco_r0f2,10,demand,0.5,GARE10,5028.0,1830.0,2007.0,5033.0,2007,0.9118086696562033,0.9118086696562033,0.12542837559972583,0,0,0
iscfco_mm,iscfco_r0f2,10,demand,0.5,GARE11,3864.0,1494.0,2007.0,5033.0,2007,0.7443946188340808,0.7443946188340808,0.1023989033584647,0,0,0
iscfco_mm,iscfco_r0f2,1,demand,1.0,GARE4,5023.0,1779.0,1880.0,5033.0,1880,0.9462765957446808,0.9462765957446808,0.13013899049012437,0,0,0
iscfco_mm,iscfco_r0f2,1,demand,1.0,GARE5,4012.0,1617.0,1880.0,5033.0,1880,0.8601063829787234,0.8601063829787234,0.1182882223847842,0,0,0
iscfco_mm,iscfco_r0f2,1,demand,1.0,GARE6,4429.0,1353.0,1880.0,5033.0,1880,0.7196808510638298,0.7196808510638298,0.09897585954645209,0,0,0
iscfco_mm,iscfco_r0f2,1,demand,1.0,GARE7,5020.0,2177.0,1880.0,5033.0,1880,1.1579787234042553,1.1579787234042553,0.1592538405267008,1,1,0
iscfco_mm,iscfco_r0f2,1,demand,1.0,GARE8,4077.0,1397.0,1880.0,5033.0,1880,0.7430851063829788,0.7430851063829788,0.10219458668617411,0,0,0
iscfco_mm,iscfco_r0f2,1,demand,1.0,GARE9,4089.0,1636.0,1880.0,5033.0,1880,0.8702127659574468,0.8702127659574468,0.1196781272860278,0,0,0
iscfco_mm,iscfco_r0f2,1,demand,1.0,GARE10,4915.0,1822.0,1880.0,5033.0,1880,0.9691489361702128,0.9691489361702128,0.13328456474030725,0,0,0
iscfco_mm,iscfco_r0f2,1,demand,1.0,GARE11,5033.0,1889.0,1880.0,5033.0,1880,1.0047872340425532,1.0047872340425532,0.1381858083394294,1,1,0
iscfco_mm,iscfco_r0f2,10,demand,1.0,GARE4,4857.0,2391.0,1880.0,5033.0,1880,1.271808510638298,1.271808510638298,0.17490855888807608,1,1,0
iscfco_mm,iscfco_r0f2,10,demand,1.0,GARE5,2943.0,974.0,1880.0,5033.0,1880,0.5180851063829788,0.5180851063829788,0.07125091441111923,0,0,0
iscfco_mm,iscfco_r0f2,10,demand,1.0,GARE6,5028.0,1687.0,1880.0,5033.0,1880,0.8973404255319148,0.8973404255319148,0.12340892465252377,0,0,0
iscfco_mm,iscfco_r0f2,10,demand,1.0,GARE7,5022.0,1833.0,1880.0,5033.0,1880,0.975,0.975,0.13408924652523774,0,0,0
iscfco_mm,iscfco_r0f2,10,demand,1.0,GARE8,5025.0,1919.0,1880.0,5033.0,1880,1.0207446808510638,1.0207446808510638,0.1403803950256035,1,1,0
iscfco_mm,iscfco_r0f2,10,demand,1.0,GARE9,4831.0,1705.0,1880.0,5033.0,1880,0.9069148936170213,0.9069148936170213,0.12472567666422824,0,0,0
iscfco_mm,iscfco_r0f2,10,demand,1.0,GARE10,5028.0,1855.0,1880.0,5033.0,1880,0.9867021276595744,0.9867021276595744,0.13569861009509876,0,0,0
iscfco_mm,iscfco_r0f2,10,demand,1.0,GARE11,3864.0,1306.0,1880.0,5033.0,1880,0.6946808510638298,0.6946808510638298,0.09553767373811266,0,0,0
iscfco_mm,iscfco_r0f2,1,demand,2.0,GARE4,5023.0,1454.0,1415.0,5033.0,1415,1.0275618374558304,1.0275618374558304,0.14132970451010887,1,1,0
iscfco_mm,iscfco_r0f2,1,demand,2.0,GARE5,4012.0,1384.0,1415.0,5033.0,1415,0.9780918727915194,0.9780918727915194,0.13452566096423016,0,0,0
iscfco_mm,iscfco_r0f2,1,demand,2.0,GARE6,4429.0,1189.0,1415.0,5033.0,1415,0.8402826855123675,0.8402826855123675,0.11557153965785381,0,0,0
iscfco_mm,iscfco_r0f2,1,demand,2.0,GARE7,5020.0,1664.0,1415.0,5033.0,1415,1.1759717314487632,1.1759717314487632,0.16174183514774496,1,1,0
iscfco_mm,iscfco_r0f2,1,demand,2.0,GARE8,4077.0,974.0,1415.0,5033.0,1415,0.688339222614841,0.688339222614841,0.09467340590979782,0,0,0
iscfco_mm,iscfco_r0f2,1,demand,2.0,GARE9,4089.0,758.0,1415.0,5033.0,1415,0.5356890459363958,0.5356890459363958,0.07367807153965786,0,0,0
iscfco_mm,iscfco_r0f2,1,demand,2.0,GARE10,4915.0,1577.0,1415.0,5033.0,1415,1.114487632508834,1.114487632508834,0.15328538102643857,1,1,0
iscfco_mm,iscfco_r0f2,1,demand,2.0,GARE11,5033.0,1288.0,1415.0,5033.0,1415,0.9102473498233216,0.9102473498233216,0.12519440124416797,0,0,0
iscfco_mm,iscfco_r0f2,10,demand,2.0,GARE4,4857.0,1134.0,1415.0,5033.0,1415,0.8014134275618374,0.8014134275618374,0.11022550544323484,0,0,0
iscfco_mm,iscfco_r0f2,10,demand,2.0,GARE5,2943.0,1109.0,1415.0,5033.0,1415,0.7837455830388692,0.7837455830388692,0.1077954898911353,0,0,0
iscfco_mm,iscfco_r0f2,10,demand,2.0,GARE6,5028.0,1484.0,1415.0,5033.0,1415,1.0487632508833922,1.0487632508833922,0.1442457231726283,1,1,0
iscfco_mm,iscfco_r0f2,10,demand,2.0,GARE7,5022.0,1332.0,1415.0,5033.0,1415,0.9413427561837456,0.9413427561837456,0.12947122861586313,0,0,0
iscfco_mm,iscfco_r0f2,10,demand,2.0,GARE8,5025.0,1427.0,1415.0,5033.0,1415,1.0084805653710247,1.0084805653710247,0.13870528771384136,1,1,0
iscfco_mm,iscfco_r0f2,10,demand,2.0,GARE9,4831.0,1717.0,1415.0,5033.0,1415,1.213427561837456,1.213427561837456,0.16689346811819597,1,1,0
iscfco_mm,iscfco_r0f2,10,demand,2.0,GARE10,5028.0,1197.0,1415.0,5033.0,1415,0.8459363957597174,0.8459363957597174,0.11634914463452566,0,0,0
iscfco_mm,iscfco_r0f2,10,demand,2.0,GARE11,3864.0,888.0,1415.0,5033.0,1415,0.6275618374558304,0.6275618374558304,0.08631415241057543,0,0,0
iscfco_mm,iscfco_r0f3,1,demand,0.0,GARE4,5706.0,1473.0,1373.0,5713.0,1373,1.0728332119446469,1.0728332119446469,0.1475656181126027,1,1,0
iscfco_mm,iscfco_r0f3,1,demand,0.0,GARE5,4183.0,1039.0,1373.0,5713.0,1373,0.7567370721048798,0.7567370721048798,0.10408735724303747,0,0,0
iscfco_mm,iscfco_r0f3,1,demand,0.0,GARE6,5670.0,1362.0,1373.0,5713.0,1373,0.9919883466860888,0.9919883466860888,0.13644560208375076,0,0,0
iscfco_mm,iscfco_r0f3,1,demand,0.0,GARE7,3490.0,759.0,1373.0,5713.0,1373,0.5528040786598689,0.5528040786598689,0.07603686635944701,0,0,0
iscfco_mm,iscfco_r0f3,1,demand,0.0,GARE8,5655.0,1413.0,1373.0,5713.0,1373,1.0291332847778587,1.0291332847778587,0.14155479863754758,1,1,0
iscfco_mm,iscfco_r0f3,1,demand,0.0,GARE9,5493.0,1248.0,1373.0,5713.0,1373,0.9089584850691915,0.9089584850691915,0.12502504508114606,0,0,0
iscfco_mm,iscfco_r0f3,1,demand,0.0,GARE10,5712.0,1344.0,1373.0,5713.0,1373,0.9788783685360525,0.9788783685360525,0.13464235624123422,0,0,0
iscfco_mm,iscfco_r0f3,1,demand,0.0,GARE11,5638.0,1344.0,1373.0,5713.0,1373,0.9788783685360525,0.9788783685360525,0.13464235624123422,0,0,0
iscfco_mm,iscfco_r0f3,10,demand,0.0,GARE4,5262.0,1155.0,1373.0,5713.0,1373,0.84122359796067,0.84122359796067,0.11570827489481066,0,0,0
iscfco_mm,iscfco_r0f3,10,demand,0.0,GARE5,3306.0,890.0,1373.0,5713.0,1373,0.6482155863073562,0.6482155863073562,0.08916048887998397,0,0,0
iscfco_mm,iscfco_r0f3,10,demand,0.0,GARE6,5200.0,1336.0,1373.0,5713.0,1373,0.9730517115804806,0.9730517115804806,0.13384091364456022,0,0,0
iscfco_mm,iscfco_r0f3,10,demand,0.0,GARE7,5565.0,1254.0,1373.0,5713.0,1373,0.9133284777858703,0.9133284777858703,0.12562612702865159,0,0,0
iscfco_mm,iscfco_r0f3,10,demand,0.0,GARE8,5697.0,1353.0,1373.0,5713.0,1373,0.9854333576110706,0.9854333576110706,0.13554397916249247,0,0,0
iscfco_mm,iscfco_r0f3,10,demand,0.0,GARE9,5138.0,1233.0,1373.0,5713.0,1373,0.8980335032774945,0.8980335032774945,0.12352234021238229,0,0,0
iscfco_mm,iscfco_r0f3,10,demand,0.0,GARE10,5672.0,1403.0,1373.0,5713.0,1373,1.021849963583394,1.021849963583394,0.14055299539170507,1,1,0
iscfco_mm,iscfco_r0f3,10,demand,0.0,GARE11,5707.0,1358.0,1373.0,5713.0,1373,0.989075018208303,0.989075018208303,0.13604488078541374,0,0,0
iscfco_mm,iscfco_r0f3,1,demand,0.5,GARE4,5706.0,1437.0,1336.0,5713.0,1335,1.0755988023952097,1.0764044943820226,0.14803749871226948,1,1,0
iscfco_mm,iscfco_r0f3,1,demand,0.5,GARE5,4183.0,965.0,1336.0,5713.0,1335,0.7223053892215568,0.7228464419475655,0.09941279489028536,0,0,0
iscfco_mm,iscfco_r0f3,1,demand,0.5,GARE6,5670.0,1264.0,1336.0,5713.0,1335,0.9461077844311377,0.9468164794007491,0.1302153085402287,0,0,0
iscfco_mm,iscfco_r0f3,1,demand,0.5,GARE7,3490.0,805.0,1336.0,5713.0,1335,0.6025449101796407,0.602996254681648,0.08292984444215515,0,0,0
iscfco_mm,iscfco_r0f3,1,demand,0.5,GARE8,5655.0,1330.0,1336.0,5713.0,1335,0.9955089820359282,0.9962546816479401,0.13701452560008243,0,0,0
iscfco_mm,iscfco_r0f3,1,demand,0.5,GARE9,5493.0,1334.0,1336.0,5713.0,1335,0.9985029940119761,0.9992509363295881,0.13742659936128568,0,0,0
iscfco_mm,iscfco_r0f3,1,demand,0.5,GARE10,5712.0,1301.0,1336.0,5713.0,1335,0.9738023952095808,0.9745318352059925,0.1340269908313588,0,0,0
iscfco_mm,iscfco_r0f3,1,demand,0.5,GARE11,5638.0,1271.0,1336.0,5713.0,1335,0.9513473053892215,0.9520599250936329,0.1309364376223344,0,0,0
