campaign,rule,dataset_id,n,arm,delta,nu,tightening,solve_mode,catalogue_size,cells,scored_cells,ineligible_cells,eligibility_reasons,allocation_returned,distinct_origins,distinct_seeds,joint_pass_mean,joint_pass_n,violation_count_mean,violation_count_n,worst_excess_pp_mean,worst_excess_pp_n,mean_visits_mean,mean_visits_n,positive_excess_sum_mean,positive_excess_sum_n,activation_mass_mean,activation_mass_n,station_novelty_count_mean,station_novelty_count_n,joint_pass_count
ts_b01_20260912,two_sided,BERNER,10937,HIST+ACT,0.01,0.01,0.5,visits,21874,1,1,0,,1,1,1,0.0,1,1.0,1,0.004417890770273618,1,2.7448111913687483,1,4.4178907702736186e-05,1,0.0024865402495189083,1,0.0,1,0
ts_b01_20260912,two_sided,BERNER,10937,NOM,0.01,0.01,0.5,visits,21874,1,1,0,,1,1,1,0.0,1,10.0,1,0.3125156299026683,1,2.710341044162019,1,0.018983767689560976,1,0.0024865402495189083,1,11.0,1,0
ts_b01_20260912,two_sided,BERNER,10937,TIGHT,0.01,0.01,0.5,visits,21874,1,1,0,,1,1,1,1.0,1,0.0,1,0.0,1,2.6712078266435038,1,0.0,1,0.0024865402495189083,1,8.0,1,1
ts_b01_20260912,two_sided,BERNER,21874,HIST,0.01,0.01,0.5,visits,21874,1,1,0,,1,1,1,0.0,1,7.0,1,0.37622879459962777,1,2.862850873182774,1,0.01214613488414958,1,0.003658524157469402,1,3.0,1,0
ts_b01_20260912,two_sided,BERNER,21874,HIST+ACT,0.01,0.01,0.5,visits,21874,1,1,0,,1,1,1,0.0,1,2.0,1,0.27017867750775204,1,2.8741428179573925,1,0.003527754884596909,1,0.003658524157469402,1,0.0,1,0
ts_b01_20260912,two_sided,BERNER,21874,NOM,0.01,0.01,0.5,visits,21874,1,1,0,,1,1,1,0.0,1,7.0,1,0.44913657395853795,1,2.845707232330621,1,0.016667604675681975,1,0.003658524157469402,1,10.0,1,0
ts_b01_20260912,two_sided,BERNER,21874,TIGHT,0.01,0.01,0.5,visits,21874,1,1,0,,1,1,1,0.0,1,1.0,1,0.08226507070255337,1,2.80684831306574,1,0.0008226507070255338,1,0.003658524157469402,1,7.0,1,0
ts_b01_20260912,two_sided,BERNER,43748,HIST,0.01,0.01,0.5,visits,21874,1,1,0,,1,1,1,0.0,1,11.0,1,0.39770546732447576,1,2.9352656121422696,1,0.015470728093923365,1,0.006762381877400791,1,5.0,1,0
ts_b01_20260912,two_sided,BERNER,43748,HIST+ACT,0.01,0.01,0.5,visits,21874,1,1,0,,1,1,1,0.0,1,1.0,1,0.01327240821986496,1,2.9670842095638656,1,0.0001327240821986496,1,0.006762381877400791,1,2.0,1,0
ts_b01_20260912,two_sided,BERNER,43748,NOM,0.01,0.01,0.5,visits,21874,1,1,0,,1,1,1,0.0,1,6.0,1,0.4644042662592424,1,2.9445688945780377,1,0.010704888519566769,1,0.006762381877400791,1,11.0,1,0
ts_b01_20260912,two_sided,BERNER,43748,TIGHT,0.01,0.01,0.5,visits,21874,1,1,0,,1,1,1,0.0,1,1.0,1,0.23022819116710558,1,2.9031270000914327,1,0.0023022819116710557,1,0.006762381877400791,1,6.0,1,0
ts_b03_20260912,two_sided,BERNER,10937,HIST,0.03,0.01,0.5,visits,21874,1,1,0,,1,1,1,0.0,1,4.0,1,0.28553857031167096,1,2.661515955015086,1,0.00466080192720978,1,0.0024865402495189083,1,5.0,1,0
ts_b03_20260912,two_sided,BERNER,10937,HIST+ACT,0.03,0.01,0.5,visits,21874,1,1,0,,1,1,1,0.0,1,1.0,1,0.06283105231128178,1,2.705312242845387,1,0.0006283105231128178,1,0.0024865402495189083,1,1.0,1,0
ts_b03_20260912,two_sided,BERNER,10937,NOM,0.03,0.01,0.5,visits,21874,1,1,0,,1,1,1,0.0,1,6.0,1,2.6121977634952724,1,2.6152509829020754,1,0.030655769365346183,1,0.0024865402495189083,1,11.0,1,0
ts_b03_20260912,two_sided,BERNER,10937,TIGHT,0.03,0.01,0.5,visits,21874,1,1,0,,1,1,1,1.0,1,0.0,1,0.0,1,2.7008320380360247,1,0.0,1,0.0024865402495189083,1,9.0,1,1
ts_b03_20260912,two_sided,BERNER,21874,HIST,0.03,0.01,0.5,visits,21874,1,1,0,,1,1,1,0.0,1,2.0,1,0.024926698754159773,1,2.758297522172442,1,0.00039269464463691304,1,0.003658524157469402,1,4.0,1,0
ts_b03_20260912,two_sided,BERNER,21874,HIST+ACT,0.03,0.01,0.5,visits,21874,1,1,0,,1,1,1,0.0,1,1.0,1,0.04299312319520522,1,2.7455883697540457,1,0.0004299312319520522,1,0.003658524157469402,1,0.0,1,0
ts_b03_20260912,two_sided,BERNER,21874,NOM,0.03,0.01,0.5,visits,21874,1,1,0,,1,1,1,0.0,1,3.0,1,2.485866652820904,1,2.7348907378623024,1,0.027572444650702025,1,0.003658524157469402,1,9.0,1,0
ts_b03_20260912,two_sided,BERNER,21874,TIGHT,0.03,0.01,0.5,visits,21874,1,1,0,,1,1,1,1.0,1,0.0,1,0.0,1,2.8250891469324313,1,0.0,1,0.003658524157469402,1,8.0,1,1
ts_b03_20260912,two_sided,BERNER,43748,HIST,0.03,0.01,0.5,visits,21874,1,1,0,,1,1,1,0.0,1,1.0,1,0.05865732679478629,1,2.8401526926945233,1,0.0005865732679478629,1,0.006762381877400791,1,8.0,1,0
ts_b03_20260912,two_sided,BERNER,43748,HIST+ACT,0.03,0.01,0.5,visits,21874,1,1,0,,1,1,1,0.0,1,1.0,1,0.018888525658456366,1,2.8616622474170246,1,0.00018888525658456365,1,0.006762381877400791,1,0.0,1,0
ts_b03_20260912,two_sided,BERNER,43748,NOM,0.03,0.01,0.5,visits,21874,1,1,0,,1,1,1,0.0,1,3.0,1,1.7666645055186372,1,2.843581420864954,1,0.01851073235390318,1,0.006762381877400791,1,11.0,1,0
ts_b03_20260912,two_sided,BERNER,43748,TIGHT,0.03,0.01,0.5,visits,21874,1,1,0,,1,1,1,1.0,1,0.0,1,0.0,1,2.920842095638658,1,0.0,1,0.006762381877400791,1,11.0,1,1
ts_d02_20260912,two_sided,BERNER,10937,HIST,0.02,0.01,0.5,visits,21874,1,1,0,,1,1,1,0.0,1,3.0,1,0.4087555486036132,1,2.705586541099022,1,0.005520589085417142,1,0.0024865402495189083,1,3.0,1,0
ts_d02_20260912,two_sided,BERNER,10937,HIST+ACT,0.02,0.01,0.5,visits,21874,1,1,0,,1,1,1,0.0,1,1.0,1,0.019093714472607996,1,2.678613879491634,1,0.00019093714472607996,1,0.0024865402495189083,1,0.0,1,0
ts_d02_20260912,two_sided,BERNER,10937,NOM,0.02,0.01,0.5,visits,21874,1,1,0,,1,1,1,0.0,1,11.0,1,0.3813479308824676,1,2.704123617079638,1,0.014064375846158349,1,0.0024865402495189083,1,11.0,1,0
ts_d02_20260912,two_sided,BERNER,10937,TIGHT,0.02,0.01,0.5,visits,21874,1,1,0,,1,1,1,1.0,1,0.0,1,0.0,1,2.7025692603090428,1,0.0,1,0.0024865402495189083,1,10.0,1,1
ts_d02_20260912,two_sided,BERNER,21874,HIST,0.02,0.01,0.5,visits,21874,1,1,0,,1,1,1,0.0,1,3.0,1,0.07239513100804222,1,2.788790344701472,1,0.0012666738596499322,1,0.003658524157469402,1,3.0,1,0
ts_d02_20260912,two_sided,BERNER,21874,HIST+ACT,0.02,0.01,0.5,visits,21874,1,1,0,,1,1,1,0.0,1,2.0,1,0.2515195271875093,1,2.837706866599616,1,0.0028910441173430083,1,0.003658524157469402,1,0.0,1,0
ts_d02_20260912,two_sided,BERNER,21874,NOM,0.02,0.01,0.5,visits,21874,1,1,0,,1,1,1,0.0,1,11.0,1,0.3891890147998161,1,2.8252262960592485,1,0.018185975031684794,1,0.003658524157469402,1,9.0,1,0
ts_d02_20260912,two_sided,BERNER,21874,TIGHT,0.02,0.01,0.5,visits,21874,1,1,0,,1,1,1,1.0,1,0.0,1,0.0,1,2.8355581969461463,1,0.0,1,0.003658524157469402,1,9.0,1,1
ts_d02_20260912,two_sided,BERNER,43748,HIST,0.02,0.01,0.5,visits,21874,1,1,0,,1,1,1,0.0,1,3.0,1,0.16661556275805514,1,2.915859010697632,1,0.002003971232983752,1,0.006762381877400791,1,2.0,1,0
ts_d02_20260912,two_sided,BERNER,43748,HIST+ACT,0.02,0.01,0.5,visits,21874,1,1,0,,1,1,1,1.0,1,0.0,1,0.0,1,2.895629514492091,1,0.0,1,0.006762381877400791,1,1.0,1,1
ts_d02_20260912,two_sided,BERNER,43748,NOM,0.02,0.01,0.5,visits,21874,1,1,0,,1,1,1,0.0,1,9.0,1,0.45070693958663094,1,2.9287281704306483,1,0.015352030708443714,1,0.006762381877400791,1,11.0,1,0
ts_d02_20260912,two_sided,BERNER,43748,TIGHT,0.02,0.01,0.5,visits,21874,1,1,0,,1,1,1,1.0,1,0.0,1,0.0,1,2.9369571180396816,1,0.0,1,0.006762381877400791,1,9.0,1,1
ts_d02_20260912,two_sided,syn_1000sku_seed1001,500,HIST,0.02,0.01,0.5,visits,1000,1,1,0,,1,1,1,1.0,1,0.0,1,0.0,1,5.154,1,0.0,1,0.0,1,0.0,1,1
ts_d02_20260912,two_sided,syn_1000sku_seed1001,500,HIST+ACT,0.02,0.01,0.5,visits,1000,1,1,0,,1,1,1,1.0,1,0.0,1,0.0,1,5.154,1,0.0,1,0.0,1,0.0,1,1
ts_d02_20260912,two_sided,syn_1000sku_seed1001,500,NOM,0.02,0.01,0.5,visits,1000,1,1,0,,1,1,1,1.0,1,0.0,1,0.0,1,5.09,1,0.0,1,0.0,1,4.0,1,1
ts_d02_20260912,two_sided,syn_1000sku_seed1001,500,TIGHT,0.02,0.01,0.5,visits,1000,1,1,0,,1,1,1,1.0,1,0.0,1,0.0,1,5.14,1,0.0,1,0.0,1,4.0,1,1
ts_d02_20260912,two_sided,syn_1000sku_seed1001,1000,HIST,0.02,0.01,0.5,visits,1000,1,1,0,,1,1,1,1.0,1,0.0,1,0.0,1,5.138,1,0.0,1,0.0,1,0.0,1,1
ts_d02_20260912,two_sided,syn_1000sku_seed1001,1000,HIST+ACT,0.02,0.01,0.5,visits,1000,1,1,0,,1,1,1,1.0,1,0.0,1,0.0,1,5.138,1,0.0,1,0.0,1,0.0,1,1
ts_d02_20260912,two_sided,syn_1000sku_seed1001,1000,NOM,0.02,0.01,0.5,visits,1000,1,1,0,,1,1,1,0.0,1,3.0,1,0.30959537471248466,1,5.056,1,0.007477756153898234,1,0.0,1,6.0,1,0
ts_d02_20260912,two_sided,syn_1000sku_seed1001,1000,TIGHT,0.02,0.01,0.5,visits,1000,1,1,0,,1,1,1,1.0,1,0.0,1,0.0,1,5.09,1,0.0,1,0.0,1,4.0,1,1
ts_d02_20260912,two_sided,syn_1000sku_seed1001,2000,HIST,0.02,0.01,0.5,visits,1000,1,1,0,,1,1,1,1.0,1,0.0,1,0.0,1,5.171,1,0.0,1,0.0,1,0.0,1,1
ts_d02_20260912,two_sided,syn_1000sku_seed1001,2000,HIST+ACT,0.02,0.01,0.5,visits,1000,1,1,0,,1,1,1,1.0,1,0.0,1,0.0,1,5.171,1,0.0,1,0.0,1,0.0,1,1
ts_d02_20260912,two_sided,syn_1000sku_seed1001,2000,NOM,0.02,0.01,0.5,visits,1000,1,1,0,,1,1,1,0.0,1,1.0,1,0.0406085239950784,1,5.1165,1,0.00040608523995078405,1,0.0,1,3.0,1,0
ts_d02_20260912,two_sided,syn_1000sku_seed1001,2000,TIGHT,0.02,0.01,0.5,visits,1000,1,1,0,,1,1,1,1.0,1,0.0,1,0.0,1,5.152,1,0.0,1,0.0,1,4.0,1,1
ts_d02_20260912,two_sided,syn_2000sku_seed1001,1000,HIST,0.02,0.01,0.5,visits,2000,1,1,0,,1,1,1,1.0,1,0.0,1,0.0,1,6.022,1,0.0,1,0.0,1,1.0,1,1
ts_d02_20260912,two_sided,syn_2000sku_seed1001,1000,HIST+ACT,0.02,0.01,0.5,visits,2000,1,1,0,,1,1,1,1.0,1,0.0,1,0.0,1,6.022,1,0.0,1,0.0,1,1.0,1,1
ts_d02_20260912,two_sided,syn_2000sku_seed1001,1000,NOM,0.02,0.01,0.5,visits,2000,1,1,0,,1,1,1,1.0,1,0.0,1,0.0,1,6.09,1,0.0,1,0.0,1,7.0,1,1
ts_d02_20260912,two_sided,syn_2000sku_seed1001,1000,TIGHT,0.02,0.01,0.5,visits,2000,1,1,0,,1,1,1,1.0,1,0.0,1,0.0,1,6.006,1,0.0,1,0.0,1,10.0,1,1
ts_d02_20260912,two_sided,syn_2000sku_seed1001,2000,HIST,0.02,0.01,0.5,visits,2000,1,1,0,,1,1,1,1.0,1,0.0,1,0.0,1,6.1755,1,0.0,1,0.0,1,0.0,1,1
ts_d02_20260912,two_sided,syn_2000sku_seed1001,2000,HIST+ACT,0.02,0.01,0.5,visits,2000,1,1,0,,1,1,1,1.0,1,0.0,1,0.0,1,6.1755,1,0.0,1,0.0,1,0.0,1,1
ts_d02_20260912,two_sided,syn_2000sku_seed1001,2000,NOM,0.02,0.01,0.5,visits,2000,1,1,0,,1,1,1,1.0,1,0.0,1,0.0,1,6.16,1,0.0,1,0.0,1,10.0,1,1
ts_d02_20260912,two_sided,syn_2000sku_seed1001,2000,TIGHT,0.02,0.01,0.5,visits,2000,1,1,0,,1,1,1,1.0,1,0.0,1,0.0,1,6.14,1,0.0,1,0.0,1,10.0,1,1
ts_d02_20260912,two_sided,syn_2000sku_seed1001,4000,HIST,0.02,0.01,0.5,visits,2000,1,1,0,,1,1,1,1.0,1,0.0,1,0.0,1,6.24825,1,0.0,1,0.0,1,1.0,1,1
ts_d02_20260912,two_sided,syn_2000sku_seed1001,4000,HIST+ACT,0.02,0.01,0.5,visits,2000,1,1,0,,1,1,1,1.0,1,0.0,1,0.0,1,6.24825,1,0.0,1,0.0,1,1.0,1,1
ts_d02_20260912,two_sided,syn_2000sku_seed1001,4000,NOM,0.02,0.01,0.5,visits,2000,1,1,0,,1,1,1,1.0,1,0.0,1,0.0,1,6.243,1,0.0,1,0.0,1,12.0,1,1
ts_d02_20260912,two_sided,syn_2000sku_seed1001,4000,TIGHT,0.02,0.01,0.5,visits,2000,1,1,0,,1,1,1,1.0,1,0.0,1,0.0,1,6.236,1,0.0,1,0.0,1,10.0,1,1
ts_d02_20260912,two_sided,syn_500sku_seed1001,250,HIST,0.02,0.01,0.5,visits,500,1,1,0,,1,1,1,1.0,1,0.0,1,0.0,1,3.688,1,0.0,1,0.0,1,0.0,1,1
ts_d02_20260912,two_sided,syn_500sku_seed1001,250,HIST+ACT,0.02,0.01,0.5,visits,500,1,1,0,,1,1,1,1.0,1,0.0,1,0.0,1,3.688,1,0.0,1,0.0,1,0.0,1,1
ts_d02_20260912,two_sided,syn_500sku_seed1001,250,NOM,0.02,0.01,0.5,visits,500,1,1,0,,1,1,1,0.0,1,2.0,1,0.10871540285048271,1,3.624,1,0.0012358298331685404,1,0.0,1,2.0,1,0
ts_d02_20260912,two_sided,syn_500sku_seed1001,250,TIGHT,0.02,0.01,0.5,visits,500,1,1,0,,1,1,1,1.0,1,0.0,1,0.0,1,3.668,1,0.0,1,0.0,1,2.0,1,1
ts_d02_20260912,two_sided,syn_500sku_seed1001,500,HIST,0.02,0.01,0.5,visits,500,1,1,0,,1,1,1,1.0,1,0.0,1,0.0,1,3.674,1,0.0,1,0.0,1,0.0,1,1
ts_d02_20260912,two_sided,syn_500sku_seed1001,500,HIST+ACT,0.02,0.01,0.5,visits,500,1,1,0,,1,1,1,1.0,1,0.0,1,0.0,1,3.674,1,0.0,1,0.0,1,0.0,1,1
ts_d02_20260912,two_sided,syn_500sku_seed1001,500,NOM,0.02,0.01,0.5,visits,500,1,1,0,,1,1,1,1.0,1,0.0,1,0.0,1,3.614,1,0.0,1,0.0,1,2.0,1,1
ts_d02_20260912,two_sided,syn_500sku_seed1001,500,TIGHT,0.02,0.01,0.5,visits,500,1,1,0,,1,1,1,1.0,1,0.0,1,0.0,1,3.626,1,0.0,1,0.0,1,2.0,1,1
ts_d02_20260912,two_sided,syn_500sku_seed1001,1000,HIST,0.02,0.01,0.5,visits,500,1,1,0,,1,1,1,1.0,1,0.0,1,0.0,1,3.662,1,0.0,1,0.0,1,0.0,1,1
ts_d02_20260912,two_sided,syn_500sku_seed1001,1000,HIST+ACT,0.02,0.01,0.5,visits,500,1,1,0,,1,1,1,1.0,1,0.0,1,0.0,1,3.662,1,0.0,1,0.0,1,0.0,1,1
ts_d02_20260912,two_sided,syn_500sku_seed1001,1000,NOM,0.02,0.01,0.5,visits,500,1,1,0,,1,1,1,1.0,1,0.0,1,0.0,1,3.637,1,0.0,1,0.0,1,2.0,1,1
ts_d02_20260912,two_sided,syn_500sku_seed1001,1000,TIGHT,0.02,0.01,0.5,visits,500,1,1,0,,1,1,1,1.0,1,0.0,1,0.0,1,3.626,1,0.0,1,0.0,1,2.0,1,1
ts_d02_20260912,two_sided,syn_50sku_seed1001,25,HIST,0.02,0.01,0.5,visits,50,1,0,0,,0,1,1,,0,,0,,0,,0,,0,,0,,0,0
ts_d02_20260912,two_sided,syn_50sku_seed1001,25,HIST+ACT,0.02,0.01,0.5,visits,50,1,0,0,,0,1,1,,0,,0,,0,,0,,0,,0,,0,0
ts_d02_20260912,two_sided,syn_50sku_seed1001,25,NOM,0.02,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,2.0,1,2.4223019732248936,1,3.88,1,0.034702103623750306,1,0.0,1,2.0,1,0
ts_d02_20260912,two_sided,syn_50sku_seed1001,25,TIGHT,0.02,0.01,0.5,visits,50,1,1,0,,1,1,1,1.0,1,0.0,1,0.0,1,3.96,1,0.0,1,0.0,1,1.0,1,1
ts_d02_20260912,two_sided,syn_50sku_seed1001,50,HIST,0.02,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,1.0,1,0.019911507662944604,1,4.36,1,0.00019911507662944601,1,0.0,1,0.0,1,0
ts_d02_20260912,two_sided,syn_50sku_seed1001,50,HIST+ACT,0.02,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,1.0,1,0.019911507662944604,1,4.36,1,0.00019911507662944601,1,0.0,1,0.0,1,0
ts_d02_20260912,two_sided,syn_50sku_seed1001,50,NOM,0.02,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,4.0,1,1.6241827338950825,1,3.62,1,0.02424585628216068,1,0.0,1,2.0,1,0
ts_d02_20260912,two_sided,syn_50sku_seed1001,50,TIGHT,0.02,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,4.0,1,2.0434699456351244,1,3.78,1,0.031419575550979205,1,0.0,1,2.0,1,0
ts_d02_20260912,two_sided,syn_50sku_seed1001,100,HIST,0.02,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,1.0,1,0.8351932053181365,1,3.86,1,0.008351932053181365,1,0.0,1,1.0,1,0
ts_d02_20260912,two_sided,syn_50sku_seed1001,100,HIST+ACT,0.02,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,1.0,1,0.8351932053181365,1,3.86,1,0.008351932053181365,1,0.0,1,1.0,1,0
ts_d02_20260912,two_sided,syn_50sku_seed1001,100,NOM,0.02,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,2.0,1,0.25192562025690074,1,3.65,1,0.00416912158416441,1,0.0,1,3.0,1,0
ts_d02_20260912,two_sided,syn_50sku_seed1001,100,TIGHT,0.02,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,4.0,1,2.6865983263044173,1,3.72,1,0.05687016466394592,1,0.0,1,3.0,1,0
