campaign,rule,dataset_id,origin,n,seed,delta,nu,tightening,solve_mode,catalogue_size,baseline,arm,both_scored,arm_status,baseline_status,joint_pass_arm,joint_pass_baseline,joint_pass_diff,violation_count_arm,violation_count_baseline,violation_count_diff,worst_excess_pp_arm,worst_excess_pp_baseline,worst_excess_pp_diff,mean_visits_arm,mean_visits_baseline,mean_visits_diff,positive_excess_sum_arm,positive_excess_sum_baseline,positive_excess_sum_diff,activation_mass_arm,activation_mass_baseline,activation_mass_diff,station_novelty_count_arm,station_novelty_count_baseline,station_novelty_count_diff,visit_cost_pct
screen_20260910,upper_only,syn_50sku_seed1010,1510,50,11,0.01,0.01,0.5,visits,50,NOM,TIGHT,True,COMPLETE,COMPLETE,False,False,0.0,1,1,0.0,0.4407113381162868,4.178193108187073,-3.737481770070786,4.16,4.0,0.16000000000000014,0.0044071133811628685,0.041781931081870734,-0.037374817700707864,0.0,0.0,0.0,3,2,1.0,4.0000000000000036
screen_20260910,upper_only,syn_50sku_seed1010,1510,50,11,0.01,0.01,0.5,visits,50,TIGHT,HIST,False,NO_INCUMBENT_LIMIT,COMPLETE,,False,,,1,,,0.4407113381162868,,,4.16,,,0.0044071133811628685,,,0.0,,,3,,
screen_20260910,upper_only,syn_50sku_seed1010,1510,50,11,0.01,0.01,0.5,visits,50,TIGHT,HIST+ACT,False,NO_INCUMBENT_LIMIT,COMPLETE,,False,,,1,,,0.4407113381162868,,,4.16,,,0.0044071133811628685,,,0.0,,,3,,
screen_20260910,upper_only,syn_50sku_seed1010,1510,50,11,0.01,0.01,0.5,visits,50,TIGHT,NOM,True,COMPLETE,COMPLETE,False,False,0.0,1,1,0.0,4.178193108187073,0.4407113381162868,3.737481770070786,4.0,4.16,-0.16000000000000014,0.041781931081870734,0.0044071133811628685,0.037374817700707864,0.0,0.0,0.0,2,3,-1.0,-3.8461538461538494
screen_20260910,upper_only,syn_50sku_seed1010,1510,100,11,0.01,0.01,0.5,visits,50,NOM,HIST,True,COMPLETE,COMPLETE,False,False,0.0,2,2,0.0,1.1324270740798104,1.0161182646963005,0.11630880938350985,4.28,3.83,0.4500000000000002,0.015652803962095195,0.012523147530010343,0.003129656432084852,0.0,0.0,0.0,2,3,-1.0,11.749347258485644
screen_20260910,upper_only,syn_50sku_seed1010,1510,100,11,0.01,0.01,0.5,visits,50,NOM,HIST+ACT,True,COMPLETE,COMPLETE,False,False,0.0,2,2,0.0,1.1324270740798104,1.0161182646963005,0.11630880938350985,4.28,3.83,0.4500000000000002,0.015652803962095195,0.012523147530010343,0.003129656432084852,0.0,0.0,0.0,2,3,-1.0,11.749347258485644
screen_20260910,upper_only,syn_50sku_seed1010,1510,100,11,0.01,0.01,0.5,visits,50,NOM,TIGHT,True,COMPLETE,COMPLETE,False,False,0.0,1,2,-1.0,0.32781934630888654,1.0161182646963005,-0.688298918387414,3.89,3.83,0.06000000000000005,0.0032781934630888654,0.012523147530010343,-0.009244954066921478,0.0,0.0,0.0,2,3,-1.0,1.5665796344647533
screen_20260910,upper_only,syn_50sku_seed1010,1510,100,11,0.01,0.01,0.5,visits,50,TIGHT,HIST,True,COMPLETE,COMPLETE,False,False,0.0,2,1,1.0,1.1324270740798104,0.32781934630888654,0.8046077277709238,4.28,3.89,0.3900000000000001,0.015652803962095195,0.0032781934630888654,0.01237461049900633,0.0,0.0,0.0,2,2,0.0,10.02570694087404
screen_20260910,upper_only,syn_50sku_seed1010,1510,100,11,0.01,0.01,0.5,visits,50,TIGHT,HIST+ACT,True,COMPLETE,COMPLETE,False,False,0.0,2,1,1.0,1.1324270740798104,0.32781934630888654,0.8046077277709238,4.28,3.89,0.3900000000000001,0.015652803962095195,0.0032781934630888654,0.01237461049900633,0.0,0.0,0.0,2,2,0.0,10.02570694087404
screen_20260910,upper_only,syn_50sku_seed1010,1510,100,11,0.01,0.01,0.5,visits,50,TIGHT,NOM,True,COMPLETE,COMPLETE,False,False,0.0,2,1,1.0,1.0161182646963005,0.32781934630888654,0.688298918387414,3.83,3.89,-0.06000000000000005,0.012523147530010343,0.0032781934630888654,0.009244954066921478,0.0,0.0,0.0,3,2,1.0,-1.5424164524421606
screen_20260910,upper_only,syn_50sku_seed1011,1162,25,11,0.01,0.01,0.5,visits,50,NOM,HIST,False,NO_INCUMBENT_LIMIT,COMPLETE,,False,,,1,,,0.43561605294457967,,,4.28,,,0.004356160529445797,,,0.0,,,3,,
screen_20260910,upper_only,syn_50sku_seed1011,1162,25,11,0.01,0.01,0.5,visits,50,NOM,HIST+ACT,False,NO_INCUMBENT_LIMIT,COMPLETE,,False,,,1,,,0.43561605294457967,,,4.28,,,0.004356160529445797,,,0.0,,,3,,
screen_20260910,upper_only,syn_50sku_seed1011,1162,25,11,0.01,0.01,0.5,visits,50,NOM,TIGHT,True,COMPLETE,COMPLETE,False,False,0.0,1,1,0.0,0.14010302242629283,0.43561605294457967,-0.2955130305182868,4.32,4.28,0.040000000000000036,0.0014010302242629283,0.004356160529445797,-0.0029551303051828684,0.0,0.0,0.0,3,3,0.0,0.9345794392523372
screen_20260910,upper_only,syn_50sku_seed1011,1162,25,11,0.01,0.01,0.5,visits,50,TIGHT,HIST,False,NO_INCUMBENT_LIMIT,COMPLETE,,False,,,1,,,0.14010302242629283,,,4.32,,,0.0014010302242629283,,,0.0,,,3,,
screen_20260910,upper_only,syn_50sku_seed1011,1162,25,11,0.01,0.01,0.5,visits,50,TIGHT,HIST+ACT,False,NO_INCUMBENT_LIMIT,COMPLETE,,False,,,1,,,0.14010302242629283,,,4.32,,,0.0014010302242629283,,,0.0,,,3,,
screen_20260910,upper_only,syn_50sku_seed1011,1162,25,11,0.01,0.01,0.5,visits,50,TIGHT,NOM,True,COMPLETE,COMPLETE,False,False,0.0,1,1,0.0,0.43561605294457967,0.14010302242629283,0.2955130305182868,4.28,4.32,-0.040000000000000036,0.004356160529445797,0.0014010302242629283,0.0029551303051828684,0.0,0.0,0.0,3,3,0.0,-0.9259259259259267
screen_20260910,upper_only,syn_50sku_seed1011,1162,50,11,0.01,0.01,0.5,visits,50,NOM,HIST,False,NO_INCUMBENT_LIMIT,COMPLETE,,False,,,3,,,1.7922569164988522,,,4.14,,,0.033272731138245255,,,0.0,,,3,,
screen_20260910,upper_only,syn_50sku_seed1011,1162,50,11,0.01,0.01,0.5,visits,50,NOM,HIST+ACT,False,NO_INCUMBENT_LIMIT,COMPLETE,,False,,,3,,,1.7922569164988522,,,4.14,,,0.033272731138245255,,,0.0,,,3,,
screen_20260910,upper_only,syn_50sku_seed1011,1162,50,11,0.01,0.01,0.5,visits,50,NOM,TIGHT,True,COMPLETE,COMPLETE,False,False,0.0,2,3,-1.0,2.279392714239489,1.7922569164988522,0.48713579774063676,4.14,4.14,0.0,0.03204775009941629,0.033272731138245255,-0.0012249810388289678,0.0,0.0,0.0,3,3,0.0,0.0
screen_20260910,upper_only,syn_50sku_seed1011,1162,50,11,0.01,0.01,0.5,visits,50,TIGHT,HIST,False,NO_INCUMBENT_LIMIT,COMPLETE,,False,,,2,,,2.279392714239489,,,4.14,,,0.03204775009941629,,,0.0,,,3,,
screen_20260910,upper_only,syn_50sku_seed1011,1162,50,11,0.01,0.01,0.5,visits,50,TIGHT,HIST+ACT,False,NO_INCUMBENT_LIMIT,COMPLETE,,False,,,2,,,2.279392714239489,,,4.14,,,0.03204775009941629,,,0.0,,,3,,
screen_20260910,upper_only,syn_50sku_seed1011,1162,50,11,0.01,0.01,0.5,visits,50,TIGHT,NOM,True,COMPLETE,COMPLETE,False,False,0.0,3,2,1.0,1.7922569164988522,2.279392714239489,-0.48713579774063676,4.14,4.14,0.0,0.033272731138245255,0.03204775009941629,0.0012249810388289678,0.0,0.0,0.0,3,3,0.0,0.0
screen_20260910,upper_only,syn_50sku_seed1011,1162,100,11,0.01,0.01,0.5,visits,50,NOM,HIST,True,COMPLETE,COMPLETE,False,False,0.0,2,2,0.0,0.49503208626503803,1.0208574350856532,-0.5258253488206152,4.17,4.0,0.16999999999999993,0.00859844535408798,0.017362824941930016,-0.008764379587842035,0.0,0.0,0.0,2,3,-1.0,4.249999999999998
screen_20260910,upper_only,syn_50sku_seed1011,1162,100,11,0.01,0.01,0.5,visits,50,NOM,HIST+ACT,True,COMPLETE,COMPLETE,False,False,0.0,2,2,0.0,0.49503208626503803,1.0208574350856532,-0.5258253488206152,4.17,4.0,0.16999999999999993,0.00859844535408798,0.017362824941930016,-0.008764379587842035,0.0,0.0,0.0,2,3,-1.0,4.249999999999998
screen_20260910,upper_only,syn_50sku_seed1011,1162,100,11,0.01,0.01,0.5,visits,50,NOM,TIGHT,True,COMPLETE,COMPLETE,False,False,0.0,1,2,-1.0,1.9580645578597864,1.0208574350856532,0.9372071227741332,4.04,4.0,0.040000000000000036,0.019580645578597865,0.017362824941930016,0.002217820636667849,0.0,0.0,0.0,3,3,0.0,1.0000000000000009
screen_20260910,upper_only,syn_50sku_seed1011,1162,100,11,0.01,0.01,0.5,visits,50,TIGHT,HIST,True,COMPLETE,COMPLETE,False,False,0.0,2,1,1.0,0.49503208626503803,1.9580645578597864,-1.4630324715947483,4.17,4.04,0.1299999999999999,0.00859844535408798,0.019580645578597865,-0.010982200224509884,0.0,0.0,0.0,2,3,-1.0,3.2178217821782154
screen_20260910,upper_only,syn_50sku_seed1011,1162,100,11,0.01,0.01,0.5,visits,50,TIGHT,HIST+ACT,True,COMPLETE,COMPLETE,False,False,0.0,2,1,1.0,0.49503208626503803,1.9580645578597864,-1.4630324715947483,4.17,4.04,0.1299999999999999,0.00859844535408798,0.019580645578597865,-0.010982200224509884,0.0,0.0,0.0,2,3,-1.0,3.2178217821782154
screen_20260910,upper_only,syn_50sku_seed1011,1162,100,11,0.01,0.01,0.5,visits,50,TIGHT,NOM,True,COMPLETE,COMPLETE,False,False,0.0,2,1,1.0,1.0208574350856532,1.9580645578597864,-0.9372071227741332,4.0,4.04,-0.040000000000000036,0.017362824941930016,0.019580645578597865,-0.002217820636667849,0.0,0.0,0.0,3,3,0.0,-0.990099009900991
screen_20260910,upper_only,syn_50sku_seed1012,1734,25,11,0.01,0.01,0.5,visits,50,NOM,HIST,False,NO_INCUMBENT_LIMIT,COMPLETE,,False,,,1,,,6.522735323143716,,,3.96,,,0.06522735323143716,,,0.0,,,2,,
screen_20260910,upper_only,syn_50sku_seed1012,1734,25,11,0.01,0.01,0.5,visits,50,NOM,HIST+ACT,False,NO_INCUMBENT_LIMIT,COMPLETE,,False,,,1,,,6.522735323143716,,,3.96,,,0.06522735323143716,,,0.0,,,2,,
screen_20260910,upper_only,syn_50sku_seed1012,1734,25,11,0.01,0.01,0.5,visits,50,NOM,TIGHT,True,COMPLETE,COMPLETE,False,False,0.0,2,1,1.0,6.05794216201984,6.522735323143716,-0.46479316112387625,3.8,3.96,-0.16000000000000014,0.08425526071036875,0.06522735323143716,0.019027907478931586,0.0,0.0,0.0,3,2,1.0,-4.040404040404044
screen_20260910,upper_only,syn_50sku_seed1012,1734,25,11,0.01,0.01,0.5,visits,50,TIGHT,HIST,False,NO_INCUMBENT_LIMIT,COMPLETE,,False,,,2,,,6.05794216201984,,,3.8,,,0.08425526071036875,,,0.0,,,3,,
screen_20260910,upper_only,syn_50sku_seed1012,1734,25,11,0.01,0.01,0.5,visits,50,TIGHT,HIST+ACT,False,NO_INCUMBENT_LIMIT,COMPLETE,,False,,,2,,,6.05794216201984,,,3.8,,,0.08425526071036875,,,0.0,,,3,,
screen_20260910,upper_only,syn_50sku_seed1012,1734,25,11,0.01,0.01,0.5,visits,50,TIGHT,NOM,True,COMPLETE,COMPLETE,False,False,0.0,1,2,-1.0,6.522735323143716,6.05794216201984,0.46479316112387625,3.96,3.8,0.16000000000000014,0.06522735323143716,0.08425526071036875,-0.019027907478931586,0.0,0.0,0.0,2,3,-1.0,4.210526315789478
screen_20260910,upper_only,syn_50sku_seed1012,1734,50,11,0.01,0.01,0.5,visits,50,NOM,HIST,False,NO_INCUMBENT_LIMIT,COMPLETE,,False,,,1,,,0.6907682471575013,,,3.82,,,0.006907682471575013,,,0.0,,,3,,
screen_20260910,upper_only,syn_50sku_seed1012,1734,50,11,0.01,0.01,0.5,visits,50,NOM,HIST+ACT,False,NO_INCUMBENT_LIMIT,COMPLETE,,False,,,1,,,0.6907682471575013,,,3.82,,,0.006907682471575013,,,0.0,,,3,,
screen_20260910,upper_only,syn_50sku_seed1012,1734,50,11,0.01,0.01,0.5,visits,50,NOM,TIGHT,True,COMPLETE,COMPLETE,False,False,0.0,2,1,1.0,0.43676907673192217,0.6907682471575013,-0.2539991704255791,3.76,3.82,-0.06000000000000005,0.004973298653287073,0.006907682471575013,-0.0019343838182879396,0.0,0.0,0.0,3,3,0.0,-1.5706806282722527
screen_20260910,upper_only,syn_50sku_seed1012,1734,50,11,0.01,0.01,0.5,visits,50,TIGHT,HIST,False,NO_INCUMBENT_LIMIT,COMPLETE,,False,,,2,,,0.43676907673192217,,,3.76,,,0.004973298653287073,,,0.0,,,3,,
screen_20260910,upper_only,syn_50sku_seed1012,1734,50,11,0.01,0.01,0.5,visits,50,TIGHT,HIST+ACT,False,NO_INCUMBENT_LIMIT,COMPLETE,,False,,,2,,,0.43676907673192217,,,3.76,,,0.004973298653287073,,,0.0,,,3,,
screen_20260910,upper_only,syn_50sku_seed1012,1734,50,11,0.01,0.01,0.5,visits,50,TIGHT,NOM,True,COMPLETE,COMPLETE,False,False,0.0,1,2,-1.0,0.6907682471575013,0.43676907673192217,0.2539991704255791,3.82,3.76,0.06000000000000005,0.006907682471575013,0.004973298653287073,0.0019343838182879396,0.0,0.0,0.0,3,3,0.0,1.5957446808510654
screen_20260910,upper_only,syn_50sku_seed1012,1734,100,11,0.01,0.01,0.5,visits,50,NOM,HIST,True,COMPLETE,COMPLETE,False,False,0.0,1,1,0.0,0.6451307382126159,0.4447299366094095,0.2004008016032064,4.37,3.9,0.4700000000000002,0.00645130738212616,0.004447299366094095,0.0020040080160320644,0.0,0.0,0.0,1,3,-2.0,12.051282051282056
screen_20260910,upper_only,syn_50sku_seed1012,1734,100,11,0.01,0.01,0.5,visits,50,NOM,HIST+ACT,True,COMPLETE,COMPLETE,False,False,0.0,1,1,0.0,0.6451307382126159,0.4447299366094095,0.2004008016032064,4.37,3.9,0.4700000000000002,0.00645130738212616,0.004447299366094095,0.0020040080160320644,0.0,0.0,0.0,1,3,-2.0,12.051282051282056
screen_20260910,upper_only,syn_50sku_seed1012,1734,100,11,0.01,0.01,0.5,visits,50,NOM,TIGHT,True,COMPLETE,COMPLETE,True,False,1.0,0,1,-1.0,0.0,0.4447299366094095,-0.4447299366094095,3.93,3.9,0.03000000000000025,0.0,0.004447299366094095,-0.004447299366094095,0.0,0.0,0.0,4,3,1.0,0.7692307692307756
screen_20260910,upper_only,syn_50sku_seed1012,1734,100,11,0.01,0.01,0.5,visits,50,TIGHT,HIST,True,COMPLETE,COMPLETE,False,True,-1.0,1,0,1.0,0.6451307382126159,0.0,0.6451307382126159,4.37,3.93,0.43999999999999995,0.00645130738212616,0.0,0.00645130738212616,0.0,0.0,0.0,1,4,-3.0,11.19592875318066
screen_20260910,upper_only,syn_50sku_seed1012,1734,100,11,0.01,0.01,0.5,visits,50,TIGHT,HIST+ACT,True,COMPLETE,COMPLETE,False,True,-1.0,1,0,1.0,0.6451307382126159,0.0,0.6451307382126159,4.37,3.93,0.43999999999999995,0.00645130738212616,0.0,0.00645130738212616,0.0,0.0,0.0,1,4,-3.0,11.19592875318066
screen_20260910,upper_only,syn_50sku_seed1012,1734,100,11,0.01,0.01,0.5,visits,50,TIGHT,NOM,True,COMPLETE,COMPLETE,False,True,-1.0,1,0,1.0,0.4447299366094095,0.0,0.4447299366094095,3.9,3.93,-0.03000000000000025,0.004447299366094095,0.0,0.004447299366094095,0.0,0.0,0.0,3,4,-1.0,-0.7633587786259605
ts_b01_20260912,two_sided,BERNER,199403,10937,11,0.01,0.01,0.5,visits,21874,NOM,HIST,True,COMPLETE,COMPLETE,False,False,0.0,6,10,-4.0,0.18819592506528726,0.3125156299026683,-0.12431970483738103,2.756697449026241,2.710341044162019,0.04635640486422199,0.005864609149711787,0.018983767689560976,-0.013119158539849188,0.0024865402495189083,0.0024865402495189083,0.0,2,11,-9.0,1.7103532031170794
ts_b01_20260912,two_sided,BERNER,199403,10937,11,0.01,0.01,0.5,visits,21874,NOM,HIST+ACT,True,COMPLETE,COMPLETE,False,False,0.0,1,10,-9.0,0.004417890770273618,0.3125156299026683,-0.3080977391323947,2.7448111913687483,2.710341044162019,0.03447014720672925,4.4178907702736186e-05,0.018983767689560976,-0.01893958878185824,0.0024865402495189083,0.0024865402495189083,0.0,0,11,-11.0,1.2718010997537288
ts_b01_20260912,two_sided,BERNER,199403,10937,11,0.01,0.01,0.5,visits,21874,NOM,TIGHT,True,COMPLETE,COMPLETE,True,False,1.0,0,10,-10.0,0.0,0.3125156299026683,-0.3125156299026683,2.6712078266435038,2.710341044162019,-0.039133217518515284,0.0,0.018983767689560976,-0.018983767689560976,0.0024865402495189083,0.0024865402495189083,0.0,8,11,-3.0,-1.4438484633809048
ts_b01_20260912,two_sided,BERNER,199403,10937,11,0.01,0.01,0.5,visits,21874,TIGHT,HIST,True,COMPLETE,COMPLETE,False,True,-1.0,6,0,6.0,0.18819592506528726,0.0,0.18819592506528726,2.756697449026241,2.6712078266435038,0.08548962238273727,0.005864609149711787,0.0,0.005864609149711787,0.0024865402495189083,0.0024865402495189083,0.0,2,8,-6.0,3.200410747903466
ts_b01_20260912,two_sided,BERNER,199403,10937,11,0.01,0.01,0.5,visits,21874,TIGHT,HIST+ACT,True,COMPLETE,COMPLETE,False,True,-1.0,1,0,1.0,0.004417890770273618,0.0,0.004417890770273618,2.7448111913687483,2.6712078266435038,0.07360336472524454,4.4178907702736186e-05,0.0,4.4178907702736186e-05,0.0024865402495189083,0.0024865402495189083,0.0,0,8,-8.0,2.755433852473043
ts_b01_20260912,two_sided,BERNER,199403,10937,11,0.01,0.01,0.5,visits,21874,TIGHT,NOM,True,COMPLETE,COMPLETE,False,True,-1.0,10,0,10.0,0.3125156299026683,0.0,0.3125156299026683,2.710341044162019,2.6712078266435038,0.039133217518515284,0.018983767689560976,0.0,0.018983767689560976,0.0024865402495189083,0.0024865402495189083,0.0,11,8,3.0,1.4650008557248047
ts_b01_20260912,two_sided,BERNER,199403,21874,11,0.01,0.01,0.5,visits,21874,NOM,HIST,True,COMPLETE,COMPLETE,False,False,0.0,7,7,0.0,0.37622879459962777,0.44913657395853795,-0.07290777935891019,2.862850873182774,2.845707232330621,0.01714364085215303,0.01214613488414958,0.016667604675681975,-0.004521469791532395,0.003658524157469402,0.003658524157469402,0.0,3,10,-7.0,0.6024386717432091
ts_b01_20260912,two_sided,BERNER,199403,21874,11,0.01,0.01,0.5,visits,21874,NOM,HIST+ACT,True,COMPLETE,COMPLETE,False,False,0.0,2,7,-5.0,0.27017867750775204,0.44913657395853795,-0.1789578964507859,2.8741428179573925,2.845707232330621,0.02843558562677151,0.003527754884596909,0.016667604675681975,-0.013139849791085066,0.003658524157469402,0.003658524157469402,0.0,0,10,-10.0,0.9992449435314151
ts_b01_20260912,two_sided,BERNER,199403,21874,11,0.01,0.01,0.5,visits,21874,NOM,TIGHT,True,COMPLETE,COMPLETE,False,False,0.0,1,7,-6.0,0.08226507070255337,0.44913657395853795,-0.3668715032559846,2.80684831306574,2.845707232330621,-0.03885891926488094,0.0008226507070255338,0.016667604675681975,-0.01584495396865644,0.003658524157469402,0.003658524157469402,0.0,7,10,-3.0,-1.3655276559512999
ts_b01_20260912,two_sided,BERNER,199403,21874,11,0.01,0.01,0.5,visits,21874,TIGHT,HIST,True,COMPLETE,COMPLETE,False,False,0.0,7,1,6.0,0.37622879459962777,0.08226507070255337,0.29396372389707437,2.862850873182774,2.80684831306574,0.05600256011703397,0.01214613488414958,0.0008226507070255338,0.011323484177124046,0.003658524157469402,0.003658524157469402,0.0,3,7,-4.0,1.9952114924181983
ts_b01_20260912,two_sided,BERNER,199403,21874,11,0.01,0.01,0.5,visits,21874,TIGHT,HIST+ACT,True,COMPLETE,COMPLETE,False,False,0.0,2,1,1.0,0.27017867750775204,0.08226507070255337,0.18791360680519867,2.8741428179573925,2.80684831306574,0.06729450489165245,0.003527754884596909,0.0008226507070255338,0.002705104177571375,0.003658524157469402,0.003658524157469402,0.0,0,7,-7.0,2.3975112790527318
ts_b01_20260912,two_sided,BERNER,199403,21874,11,0.01,0.01,0.5,visits,21874,TIGHT,NOM,True,COMPLETE,COMPLETE,False,False,0.0,7,1,6.0,0.44913657395853795,0.08226507070255337,0.3668715032559846,2.845707232330621,2.80684831306574,0.03885891926488094,0.016667604675681975,0.0008226507070255338,0.01584495396865644,0.003658524157469402,0.003658524157469402,0.0,10,7,3.0,1.3844324641269212
ts_b01_20260912,two_sided,BERNER,199403,43748,11,0.01,0.01,0.5,visits,21874,NOM,HIST,True,COMPLETE,COMPLETE,False,False,0.0,11,6,5.0,0.39770546732447576,0.4644042662592424,-0.06669879893476666,2.9352656121422696,2.9445688945780377,-0.009303282435768168,0.015470728093923365,0.010704888519566769,0.004765839574356596,0.006762381877400791,0.006762381877400791,0.0,5,11,-6.0,-0.3159471817045512
ts_b01_20260912,two_sided,BERNER,199403,43748,11,0.01,0.01,0.5,visits,21874,NOM,HIST+ACT,True,COMPLETE,COMPLETE,False,False,0.0,1,6,-5.0,0.01327240821986496,0.4644042662592424,-0.45113185803937744,2.9670842095638656,2.9445688945780377,0.022515314985827928,0.0001327240821986496,0.010704888519566769,-0.01057216443736812,0.006762381877400791,0.006762381877400791,0.0,2,11,-9.0,0.7646387567051446
ts_b01_20260912,two_sided,BERNER,199403,43748,11,0.01,0.01,0.5,visits,21874,NOM,TIGHT,True,COMPLETE,COMPLETE,False,False,0.0,1,6,-5.0,0.23022819116710558,0.4644042662592424,-0.23417607509213684,2.9031270000914327,2.9445688945780377,-0.04144189448660507,0.0023022819116710557,0.010704888519566769,-0.008402606607895713,0.006762381877400791,0.006762381877400791,0.0,6,11,-5.0,-1.4074010821385035
ts_b01_20260912,two_sided,BERNER,199403,43748,11,0.01,0.01,0.5,visits,21874,TIGHT,HIST,True,COMPLETE,COMPLETE,False,False,0.0,11,1,10.0,0.39770546732447576,0.23022819116710558,0.16747727615737018,2.9352656121422696,2.9031270000914327,0.0321386120508369,0.015470728093923365,0.0023022819116710557,0.013168446182252309,0.006762381877400791,0.006762381877400791,0.0,5,6,-1.0,1.1070343133395373
ts_b01_20260912,two_sided,BERNER,199403,43748,11,0.01,0.01,0.5,visits,21874,TIGHT,HIST+ACT,True,COMPLETE,COMPLETE,False,False,0.0,1,1,0.0,0.01327240821986496,0.23022819116710558,-0.2169557829472406,2.9670842095638656,2.9031270000914327,0.063957209472433,0.0001327240821986496,0.0023022819116710557,-0.002169557829472406,0.006762381877400791,0.006762381877400791,0.0,2,6,-4.0,2.2030455254082475
ts_b01_20260912,two_sided,BERNER,199403,43748,11,0.01,0.01,0.5,visits,21874,TIGHT,NOM,True,COMPLETE,COMPLETE,False,False,0.0,6,1,5.0,0.4644042662592424,0.23022819116710558,0.23417607509213684,2.9445688945780377,2.9031270000914327,0.04144189448660507,0.010704888519566769,0.0023022819116710557,0.008402606607895713,0.006762381877400791,0.006762381877400791,0.0,11,6,5.0,1.4274916145693892
ts_b03_20260912,two_sided,BERNER,199403,10937,11,0.03,0.01,0.5,visits,21874,NOM,HIST,True,COMPLETE,COMPLETE,False,False,0.0,4,6,-2.0,0.28553857031167096,2.6121977634952724,-2.3266591931836014,2.661515955015086,2.6152509829020754,0.04626497211301084,0.00466080192720978,0.030655769365346183,-0.025994967438136403,0.0024865402495189083,0.0024865402495189083,0.0,5,11,-6.0,1.76904520504842
ts_b03_20260912,two_sided,BERNER,199403,10937,11,0.03,0.01,0.5,visits,21874,NOM,HIST+ACT,True,COMPLETE,COMPLETE,False,False,0.0,1,6,-5.0,0.06283105231128178,2.6121977634952724,-2.549366711183991,2.705312242845387,2.6152509829020754,0.09006125994331171,0.0006283105231128178,0.030655769365346183,-0.030027458842233366,0.0024865402495189083,0.0024865402495189083,0.0,1,11,-10.0,3.443694717337343
ts_b03_20260912,two_sided,BERNER,199403,10937,11,0.03,0.01,0.5,visits,21874,NOM,TIGHT,True,COMPLETE,COMPLETE,True,False,1.0,0,6,-6.0,0.0,2.6121977634952724,-2.6121977634952724,2.7008320380360247,2.6152509829020754,0.08558105513394931,0.0,0.030655769365346183,-0.030655769365346183,0.0024865402495189083,0.0024865402495189083,0.0,9,11,-2.0,3.2723840156627055
ts_b03_20260912,two_sided,BERNER,199403,10937,11,0.03,0.01,0.5,visits,21874,TIGHT,HIST,True,COMPLETE,COMPLETE,False,True,-1.0,4,0,4.0,0.28553857031167096,0.0,0.28553857031167096,2.661515955015086,2.7008320380360247,-0.039316083020938475,0.00466080192720978,0.0,0.00466080192720978,0.0024865402495189083,0.0024865402495189083,0.0,5,9,-4.0,-1.4557026304208134
ts_b03_20260912,two_sided,BERNER,199403,10937,11,0.03,0.01,0.5,visits,21874,TIGHT,HIST+ACT,True,COMPLETE,COMPLETE,False,True,-1.0,1,0,1.0,0.06283105231128178,0.0,0.06283105231128178,2.705312242845387,2.7008320380360247,0.004480204809362398,0.0006283105231128178,0.0,0.0006283105231128178,0.0024865402495189083,0.0024865402495189083,0.0,1,9,-8.0,0.16588239276887012
ts_b03_20260912,two_sided,BERNER,199403,10937,11,0.03,0.01,0.5,visits,21874,TIGHT,NOM,True,COMPLETE,COMPLETE,False,True,-1.0,6,0,6.0,2.6121977634952724,0.0,2.6121977634952724,2.6152509829020754,2.7008320380360247,-0.08558105513394931,0.030655769365346183,0.0,0.030655769365346183,0.0024865402495189083,0.0024865402495189083,0.0,11,9,2.0,-3.1686922373811015
ts_b03_20260912,two_sided,BERNER,199403,21874,11,0.03,0.01,0.5,visits,21874,NOM,HIST,True,COMPLETE,COMPLETE,False,False,0.0,2,3,-1.0,0.024926698754159773,2.485866652820904,-2.4609399540667445,2.758297522172442,2.7348907378623024,0.02340678431013954,0.00039269464463691304,0.027572444650702025,-0.027179750006065113,0.003658524157469402,0.003658524157469402,0.0,4,9,-5.0,0.8558581147718975
ts_b03_20260912,two_sided,BERNER,199403,21874,11,0.03,0.01,0.5,visits,21874,NOM,HIST+ACT,True,COMPLETE,COMPLETE,False,False,0.0,1,3,-2.0,0.04299312319520522,2.485866652820904,-2.442873529625699,2.7455883697540457,2.7348907378623024,0.010697631891743331,0.0004299312319520522,0.027572444650702025,-0.027142513418749972,0.003658524157469402,0.003658524157469402,0.0,0,9,-9.0,0.391153904016839
ts_b03_20260912,two_sided,BERNER,199403,21874,11,0.03,0.01,0.5,visits,21874,NOM,TIGHT,True,COMPLETE,COMPLETE,True,False,1.0,0,3,-3.0,0.0,2.485866652820904,-2.485866652820904,2.8250891469324313,2.7348907378623024,0.09019840907012888,0.0,0.027572444650702025,-0.027572444650702025,0.003658524157469402,0.003658524157469402,0.0,8,9,-1.0,3.2980626180565986
ts_b03_20260912,two_sided,BERNER,199403,21874,11,0.03,0.01,0.5,visits,21874,TIGHT,HIST,True,COMPLETE,COMPLETE,False,True,-1.0,2,0,2.0,0.024926698754159773,0.0,0.024926698754159773,2.758297522172442,2.8250891469324313,-0.06679162475998934,0.00039269464463691304,0.0,0.00039269464463691304,0.003658524157469402,0.003658524157469402,0.0,4,8,-4.0,-2.3642306945433473
