campaign,rule,dataset_id,catalogue_size,n,arm,seed,solve_mode,status,native_status,solver_status,configured_time_limit,build_seconds,solve_seconds,process_elapsed,process_status,peak_rss_bytes,peak_rss_gib,reused_solve,objective,bound,gap,used_full_cap
screen_20260910,upper_only,syn_50sku_seed1008,50,50,HIST,11,visits,NO_INCUMBENT_LIMIT,HxSolutionStatus.INFEASIBLE,NO_INCUMBENT_LIMIT,120,0.43414170015603304,119.6630023997277,120.79699999978766,EXITED,64458752,0.060031890869140625,False,,0,,True
screen_20260910,upper_only,syn_50sku_seed1008,50,50,HIST+ACT,11,visits,NO_INCUMBENT_LIMIT,HxSolutionStatus.INFEASIBLE,NO_INCUMBENT_LIMIT,120,0.43414170015603304,119.6630023997277,120.79699999978766,EXITED,64458752,0.060031890869140625,True,,0,,True
screen_20260910,upper_only,syn_50sku_seed1008,50,100,NOM,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.3900783001445234,119.68793700030074,121.03099999995902,EXITED,63963136,0.0595703125,True,5587,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1008,50,100,TIGHT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.3902654000557959,119.46787599986419,120.60900000017136,EXITED,66498560,0.061931610107421875,True,5627,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1008,50,100,HIST,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.4150327001698315,119.19411530019715,120.29700000025332,EXITED,64233472,0.05982208251953125,False,6040,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1008,50,100,HIST+ACT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.4150327001698315,119.19411530019715,120.29700000025332,EXITED,64233472,0.05982208251953125,True,6040,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1009,50,25,NOM,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.38137099985033274,119.77250050008297,120.84400000004098,EXITED,66002944,0.06147003173828125,False,5424,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1009,50,25,TIGHT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.38514989987015724,119.75650070002303,120.82800000021234,EXITED,65236992,0.060756683349609375,False,5459,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1009,50,25,HIST,11,visits,NO_INCUMBENT_LIMIT,HxSolutionStatus.INFEASIBLE,NO_INCUMBENT_LIMIT,120,0.4816144001670182,119.77281130012125,120.95299999974668,EXITED,63946752,0.0595550537109375,False,,0,,True
screen_20260910,upper_only,syn_50sku_seed1009,50,25,HIST+ACT,11,visits,NO_INCUMBENT_LIMIT,HxSolutionStatus.INFEASIBLE,NO_INCUMBENT_LIMIT,120,0.4816144001670182,119.77281130012125,120.95299999974668,EXITED,63946752,0.0595550537109375,True,,0,,True
screen_20260910,upper_only,syn_50sku_seed1009,50,50,NOM,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.38137099985033274,119.77250050008297,120.84400000004098,EXITED,66002944,0.06147003173828125,True,5424,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1009,50,50,TIGHT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.38514989987015724,119.75650070002303,120.82800000021234,EXITED,65236992,0.060756683349609375,True,5459,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1009,50,50,HIST,11,visits,NO_INCUMBENT_LIMIT,HxSolutionStatus.INFEASIBLE,NO_INCUMBENT_LIMIT,120,0.4353410997428,119.30962389986962,120.45300000021234,EXITED,63725568,0.05934906005859375,False,,0,,True
screen_20260910,upper_only,syn_50sku_seed1009,50,50,HIST+ACT,11,visits,NO_INCUMBENT_LIMIT,HxSolutionStatus.INFEASIBLE,NO_INCUMBENT_LIMIT,120,0.4353410997428,119.30962389986962,120.45300000021234,EXITED,63725568,0.05934906005859375,True,,0,,True
screen_20260910,upper_only,syn_50sku_seed1009,50,100,NOM,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.38137099985033274,119.77250050008297,120.84400000004098,EXITED,66002944,0.06147003173828125,True,5424,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1009,50,100,TIGHT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.38514989987015724,119.75650070002303,120.82800000021234,EXITED,65236992,0.060756683349609375,True,5459,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1009,50,100,HIST,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.4151020999997854,119.46673589991406,120.56199999991804,EXITED,64688128,0.060245513916015625,False,6044,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1009,50,100,HIST+ACT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.4151020999997854,119.46673589991406,120.56199999991804,EXITED,64688128,0.060245513916015625,True,6044,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1010,50,25,NOM,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.3868136000819504,119.11386130005121,120.25,EXITED,64147456,0.059741973876953125,False,5602,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1010,50,25,TIGHT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.38861280027776957,119.58127539977431,120.73400000017136,EXITED,64286720,0.059871673583984375,False,5631,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1010,50,25,HIST,11,visits,NO_INCUMBENT_LIMIT,HxSolutionStatus.INFEASIBLE,NO_INCUMBENT_LIMIT,120,0.4922514003701508,119.51827770005912,120.7339999997057,EXITED,65368064,0.060878753662109375,False,,0,,True
screen_20260910,upper_only,syn_50sku_seed1010,50,25,HIST+ACT,11,visits,NO_INCUMBENT_LIMIT,HxSolutionStatus.INFEASIBLE,NO_INCUMBENT_LIMIT,120,0.4922514003701508,119.51827770005912,120.7339999997057,EXITED,65368064,0.060878753662109375,True,,0,,True
screen_20260910,upper_only,syn_50sku_seed1010,50,50,NOM,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.3868136000819504,119.11386130005121,120.25,EXITED,64147456,0.059741973876953125,True,5602,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1010,50,50,TIGHT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.38861280027776957,119.58127539977431,120.73400000017136,EXITED,64286720,0.059871673583984375,True,5631,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1010,50,50,HIST,11,visits,NO_INCUMBENT_LIMIT,HxSolutionStatus.INFEASIBLE,NO_INCUMBENT_LIMIT,120,0.4410590003244579,119.8802566002123,121.125,EXITED,64901120,0.060443878173828125,False,,0,,True
screen_20260910,upper_only,syn_50sku_seed1010,50,50,HIST+ACT,11,visits,NO_INCUMBENT_LIMIT,HxSolutionStatus.INFEASIBLE,NO_INCUMBENT_LIMIT,120,0.4410590003244579,119.8802566002123,121.125,EXITED,64901120,0.060443878173828125,True,,0,,True
screen_20260910,upper_only,syn_50sku_seed1010,50,100,NOM,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.3868136000819504,119.11386130005121,120.25,EXITED,64147456,0.059741973876953125,True,5602,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1010,50,100,TIGHT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.38861280027776957,119.58127539977431,120.73400000017136,EXITED,64286720,0.059871673583984375,True,5631,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1010,50,100,HIST,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.4181979997083545,119.77687159972265,120.96900000004098,EXITED,64913408,0.060455322265625,False,6359,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1010,50,100,HIST+ACT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.4181979997083545,119.77687159972265,120.96900000004098,EXITED,64913408,0.060455322265625,True,6359,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1011,50,25,NOM,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.3495127004571259,119.66244769981131,120.70300000021234,EXITED,64184320,0.05977630615234375,False,4381,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1011,50,25,TIGHT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.35190319968387485,119.98024020018056,121.15599999995902,EXITED,64561152,0.06012725830078125,False,4403,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1011,50,25,HIST,11,visits,NO_INCUMBENT_LIMIT,HxSolutionStatus.INFEASIBLE,NO_INCUMBENT_LIMIT,120,0.4259619996882975,119.77687080018222,121.09299999987707,EXITED,65482752,0.060985565185546875,False,,0,,True
screen_20260910,upper_only,syn_50sku_seed1011,50,25,HIST+ACT,11,visits,NO_INCUMBENT_LIMIT,HxSolutionStatus.INFEASIBLE,NO_INCUMBENT_LIMIT,120,0.4259619996882975,119.77687080018222,121.09299999987707,EXITED,65482752,0.060985565185546875,True,,0,,True
screen_20260910,upper_only,syn_50sku_seed1011,50,50,NOM,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.3495127004571259,119.66244769981131,120.70300000021234,EXITED,64184320,0.05977630615234375,True,4381,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1011,50,50,TIGHT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.35190319968387485,119.98024020018056,121.15599999995902,EXITED,64561152,0.06012725830078125,True,4403,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1011,50,50,HIST,11,visits,NO_INCUMBENT_LIMIT,HxSolutionStatus.INFEASIBLE,NO_INCUMBENT_LIMIT,120,0.3912120000459254,119.3363140001893,120.39000000013039,EXITED,65601536,0.06109619140625,False,,0,,True
screen_20260910,upper_only,syn_50sku_seed1011,50,50,HIST+ACT,11,visits,NO_INCUMBENT_LIMIT,HxSolutionStatus.INFEASIBLE,NO_INCUMBENT_LIMIT,120,0.3912120000459254,119.3363140001893,120.39000000013039,EXITED,65601536,0.06109619140625,True,,0,,True
screen_20260910,upper_only,syn_50sku_seed1011,50,100,NOM,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.3495127004571259,119.66244769981131,120.70300000021234,EXITED,64184320,0.05977630615234375,True,4381,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1011,50,100,TIGHT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.35190319968387485,119.98024020018056,121.15599999995902,EXITED,64561152,0.06012725830078125,True,4403,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1011,50,100,HIST,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.3760247998870909,119.64862550003454,120.70299999974668,EXITED,65212416,0.060733795166015625,False,4584,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1011,50,100,HIST+ACT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.3760247998870909,119.64862550003454,120.70299999974668,EXITED,65212416,0.060733795166015625,True,4584,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1012,50,25,NOM,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.3896359000355005,119.10299219982699,120.2660000002943,EXITED,64032768,0.059635162353515625,False,6624,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1012,50,25,TIGHT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.39721460035070777,119.44309870013967,120.625,EXITED,65302528,0.060817718505859375,False,6660,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1012,50,25,HIST,11,visits,NO_INCUMBENT_LIMIT,HxSolutionStatus.INFEASIBLE,NO_INCUMBENT_LIMIT,120,0.5234937998466194,119.42003840021789,120.68800000008196,EXITED,65376256,0.060886383056640625,False,,0,,True
screen_20260910,upper_only,syn_50sku_seed1012,50,25,HIST+ACT,11,visits,NO_INCUMBENT_LIMIT,HxSolutionStatus.INFEASIBLE,NO_INCUMBENT_LIMIT,120,0.5234937998466194,119.42003840021789,120.68800000008196,EXITED,65376256,0.060886383056640625,True,,0,,True
screen_20260910,upper_only,syn_50sku_seed1012,50,50,NOM,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.3896359000355005,119.10299219982699,120.2660000002943,EXITED,64032768,0.059635162353515625,True,6624,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1012,50,50,TIGHT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.39721460035070777,119.44309870013967,120.625,EXITED,65302528,0.060817718505859375,True,6660,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1012,50,50,HIST,11,visits,NO_INCUMBENT_LIMIT,HxSolutionStatus.INFEASIBLE,NO_INCUMBENT_LIMIT,120,0.45738570019602776,119.75796200009063,120.93800000008196,EXITED,64311296,0.059894561767578125,False,,0,,True
screen_20260910,upper_only,syn_50sku_seed1012,50,50,HIST+ACT,11,visits,NO_INCUMBENT_LIMIT,HxSolutionStatus.INFEASIBLE,NO_INCUMBENT_LIMIT,120,0.45738570019602776,119.75796200009063,120.93800000008196,EXITED,64311296,0.059894561767578125,True,,0,,True
screen_20260910,upper_only,syn_50sku_seed1012,50,100,NOM,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.3896359000355005,119.10299219982699,120.2660000002943,EXITED,64032768,0.059635162353515625,True,6624,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1012,50,100,TIGHT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.39721460035070777,119.44309870013967,120.625,EXITED,65302528,0.060817718505859375,True,6660,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1012,50,100,HIST,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.4218804999254644,119.02300440007821,120.25,EXITED,63647744,0.059276580810546875,False,7387,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1012,50,100,HIST+ACT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.4218804999254644,119.02300440007821,120.25,EXITED,63647744,0.059276580810546875,True,7387,0,1.0,True
screen_20260910,upper_only,BERNER,21874,10937,NOM,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,1800,310.55590689973906,1804.9885860001668,2130.719000000041,EXITED,2916343808,2.7160568237304688,False,634746,9519,0.9850034501989773,True
screen_20260910,upper_only,BERNER,21874,10937,TIGHT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,1800,310.8366586002521,1804.484307799954,2130.7350000003353,EXITED,2931580928,2.7302474975585938,False,636718,9519,0.9850498965004916,True
screen_20260910,upper_only,BERNER,21874,10937,HIST,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,1800,348.83115250011906,1805.6873494000174,2170.530999999959,EXITED,3232698368,3.0106849670410156,False,648959,9519,0.9853318930779911,True
screen_20260910,upper_only,BERNER,21874,10937,HIST+ACT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,1800,388.0046044001356,1806.3479424999095,2210.7030000002123,EXITED,3570634752,3.3254127502441406,False,654371,9519,0.9854532062087104,True
screen_20260910,upper_only,BERNER,21874,21874,NOM,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,1800,310.55590689973906,1804.9885860001668,2130.719000000041,EXITED,2916343808,2.7160568237304688,True,634746,9519,0.9850034501989773,True
screen_20260910,upper_only,BERNER,21874,21874,TIGHT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,1800,310.8366586002521,1804.484307799954,2130.7350000003353,EXITED,2931580928,2.7302474975585938,True,636718,9519,0.9850498965004916,True
screen_20260910,upper_only,BERNER,21874,21874,HIST,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,1800,335.9831595001742,1804.9377063000575,2155.530999999959,EXITED,3094577152,2.882049560546875,False,646707,9519,0.9852808149594793,True
screen_20260910,upper_only,BERNER,21874,21874,HIST+ACT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,1800,363.5115279001184,1806.1176371998154,2184.2030000002123,EXITED,3351584768,3.1214065551757812,False,645647,9519,0.9852566495314002,True
screen_20260910,upper_only,BERNER,21874,43748,NOM,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,1800,310.55590689973906,1804.9885860001668,2130.719000000041,EXITED,2916343808,2.7160568237304688,True,634746,9519,0.9850034501989773,True
screen_20260910,upper_only,BERNER,21874,43748,TIGHT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,1800,310.8366586002521,1804.484307799954,2130.7350000003353,EXITED,2931580928,2.7302474975585938,True,636718,9519,0.9850498965004916,True
screen_20260910,upper_only,BERNER,21874,43748,HIST,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,1800,327.4593332000077,1804.979893299751,2145.5460000000894,EXITED,3025379328,2.8176040649414062,False,635040,9519,0.9850103930461074,True
screen_20260910,upper_only,BERNER,21874,43748,HIST+ACT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,1800,338.87112180003896,1805.5971583998762,2157.719000000041,EXITED,3172114432,2.9542617797851562,False,640820,9519,0.985145594706782,True
ts_b01_20260912,two_sided,BERNER,21874,10937,NOM,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,1800,320.05667480034754,1804.9812794998288,2140.344000000041,EXITED,2988433408,2.7831954956054688,False,633761,9519,0.9849801423565034,True
ts_b01_20260912,two_sided,BERNER,21874,10937,TIGHT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,1800,316.1683776997961,1805.053131800145,2136.5470000002533,EXITED,2952962048,2.7501602172851562,False,626866,9519,0.9848149365255094,True
ts_b01_20260912,two_sided,BERNER,21874,10937,HIST,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,1800,383.2244798000902,1806.2757270000875,2205.75,EXITED,3400785920,3.1672286987304688,False,647306,9519,0.985294435707378,True
ts_b01_20260912,two_sided,BERNER,21874,10937,HIST+ACT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,1800,460.3708175001666,1807.95052499976,2284.75,EXITED,4021006336,3.744853973388672,False,643562,9519,0.9852088843032994,True
ts_b01_20260912,two_sided,BERNER,21874,21874,NOM,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,1800,320.05667480034754,1804.9812794998288,2140.344000000041,EXITED,2988433408,2.7831954956054688,True,633761,9519,0.9849801423565034,True
ts_b01_20260912,two_sided,BERNER,21874,21874,TIGHT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,1800,316.1683776997961,1805.053131800145,2136.5470000002533,EXITED,2952962048,2.7501602172851562,True,626866,9519,0.9848149365255094,True
ts_b01_20260912,two_sided,BERNER,21874,21874,HIST,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,1800,360.20257590012625,1805.5263964002952,2180.125,EXITED,3246292992,3.023345947265625,False,642143,9519,0.9851761990709235,True
ts_b01_20260912,two_sided,BERNER,21874,21874,HIST+ACT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,1800,411.5369040002115,1807.257819100283,2233.4849999998696,EXITED,3664080896,3.4124412536621094,False,641214,9519,0.9851547221364474,True
ts_b01_20260912,two_sided,BERNER,21874,43748,NOM,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,1800,320.05667480034754,1804.9812794998288,2140.344000000041,EXITED,2988433408,2.7831954956054688,True,633761,9519,0.9849801423565034,True
ts_b01_20260912,two_sided,BERNER,21874,43748,TIGHT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,1800,316.1683776997961,1805.053131800145,2136.5470000002533,EXITED,2952962048,2.7501602172851562,True,626866,9519,0.9848149365255094,True
ts_b01_20260912,two_sided,BERNER,21874,43748,HIST,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,1800,341.0623917002231,1805.0887867999263,2159.4850000003353,EXITED,3064041472,2.8536109924316406,False,633225,9519,0.9849674286391094,True
ts_b01_20260912,two_sided,BERNER,21874,43748,HIST+ACT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,1800,376.30069259973243,1805.7193515999243,2195.4219999997877,EXITED,3363332096,3.1323471069335938,False,638584,9519,0.9850935820502863,True
ts_b03_20260912,two_sided,BERNER,21874,10937,NOM,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,1800,321.21467230003327,1805.243109300267,2141.8600000003353,EXITED,2952933376,2.750133514404297,False,610269,9519,0.9844019604469505,True
ts_b03_20260912,two_sided,BERNER,21874,10937,TIGHT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,1800,318.9256167002022,1804.428771799896,2138.405999999959,EXITED,2920706048,2.7201194763183594,False,627012,9519,0.9848184723737344,True
ts_b03_20260912,two_sided,BERNER,21874,10937,HIST,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,1800,384.2848437996581,1806.6921520000324,2207.280999999959,EXITED,3417632768,3.1829185485839844,False,622291,9519,0.9847032979747418,True
ts_b03_20260912,two_sided,BERNER,21874,10937,HIST+ACT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,1800,470.1570484000258,1807.6255912999623,2294.3590000001714,EXITED,3917410304,3.6483726501464844,False,631910,9519,0.984936145970154,True
ts_b03_20260912,two_sided,BERNER,21874,21874,NOM,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,1800,321.21467230003327,1805.243109300267,2141.8600000003353,EXITED,2952933376,2.750133514404297,True,610269,9519,0.9844019604469505,True
ts_b03_20260912,two_sided,BERNER,21874,21874,TIGHT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,1800,318.9256167002022,1804.428771799896,2138.405999999959,EXITED,2920706048,2.7201194763183594,True,627012,9519,0.9848184723737344,True
ts_b03_20260912,two_sided,BERNER,21874,21874,HIST,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,1800,359.92662059981376,1805.5859334999695,2180.2030000002123,EXITED,3218284544,2.9972610473632812,False,612916,9519,0.9844693236919905,True
ts_b03_20260912,two_sided,BERNER,21874,21874,HIST+ACT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,1800,415.54789439961314,1806.6659928001463,2236.8590000001714,EXITED,3593314304,3.3465347290039062,False,614072,9519,0.9844985604293959,True
ts_b03_20260912,two_sided,BERNER,21874,43748,NOM,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,1800,321.21467230003327,1805.243109300267,2141.8600000003353,EXITED,2952933376,2.750133514404297,True,610269,9519,0.9844019604469505,True
ts_b03_20260912,two_sided,BERNER,21874,43748,TIGHT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,1800,318.9256167002022,1804.428771799896,2138.405999999959,EXITED,2920706048,2.7201194763183594,True,627012,9519,0.9848184723737344,True
ts_b03_20260912,two_sided,BERNER,21874,43748,HIST,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,1800,340.16461599990726,1805.5282862000167,2159.0469999997877,EXITED,3091333120,2.8790283203125,False,607325,9519,0.9843263491540774,True
ts_b03_20260912,two_sided,BERNER,21874,43748,HIST+ACT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,1800,377.2943657999858,1805.7232929999009,2196.4529999997467,EXITED,3312132096,3.0846633911132812,False,613750,9519,0.9844904276985743,True
ts_d02_20260912,two_sided,syn_50sku_seed1001,50,25,NOM,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.4321419997140765,119.61171810002998,121.09400000004098,EXITED,66088960,0.061550140380859375,False,6302,0,1.0,True
ts_d02_20260912,two_sided,syn_50sku_seed1001,50,25,TIGHT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.421341999899596,119.16199250007048,120.45300000021234,EXITED,64106496,0.059703826904296875,False,6429,0,1.0,True
ts_d02_20260912,two_sided,syn_50sku_seed1001,50,25,HIST,11,visits,NO_INCUMBENT_LIMIT,HxSolutionStatus.INFEASIBLE,NO_INCUMBENT_LIMIT,120,0.6358453999273479,119.10037079965696,120.51499999966472,EXITED,65859584,0.061336517333984375,False,,0,,True
ts_d02_20260912,two_sided,syn_50sku_seed1001,50,25,HIST+ACT,11,visits,NO_INCUMBENT_LIMIT,HxSolutionStatus.INFEASIBLE,NO_INCUMBENT_LIMIT,120,0.6358453999273479,119.10037079965696,120.51499999966472,EXITED,65859584,0.061336517333984375,True,,0,,True
ts_d02_20260912,two_sided,syn_50sku_seed1001,50,50,NOM,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.4321419997140765,119.61171810002998,121.09400000004098,EXITED,66088960,0.061550140380859375,True,6302,0,1.0,True
ts_d02_20260912,two_sided,syn_50sku_seed1001,50,50,TIGHT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.421341999899596,119.16199250007048,120.45300000021234,EXITED,64106496,0.059703826904296875,True,6429,0,1.0,True
ts_d02_20260912,two_sided,syn_50sku_seed1001,50,50,HIST,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.5280333999544382,119.38389200018719,120.81300000008196,EXITED,65855488,0.06133270263671875,False,7634,0,1.0,True
ts_d02_20260912,two_sided,syn_50sku_seed1001,50,50,HIST+ACT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.5280333999544382,119.38389200018719,120.81300000008196,EXITED,65855488,0.06133270263671875,True,7634,0,1.0,True
ts_d02_20260912,two_sided,syn_50sku_seed1001,50,100,NOM,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.4321419997140765,119.61171810002998,121.09400000004098,EXITED,66088960,0.061550140380859375,True,6302,0,1.0,True
ts_d02_20260912,two_sided,syn_50sku_seed1001,50,100,TIGHT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.421341999899596,119.16199250007048,120.45300000021234,EXITED,64106496,0.059703826904296875,True,6429,0,1.0,True
ts_d02_20260912,two_sided,syn_50sku_seed1001,50,100,HIST,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.4854685999453068,119.8706418001093,121.09400000004098,EXITED,64851968,0.060398101806640625,False,6730,0,1.0,True
ts_d02_20260912,two_sided,syn_50sku_seed1001,50,100,HIST+ACT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.4854685999453068,119.8706418001093,121.09400000004098,EXITED,64851968,0.060398101806640625,True,6730,0,1.0,True
ts_d02_20260912,two_sided,syn_500sku_seed1001,500,250,NOM,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,300,3.3045286000706255,299.11734860017896,304.93800000008196,EXITED,158658560,0.14776229858398438,False,60199,0,1.0,True
